observed_timestamp,RCM-currentspeed_m/s,RCM-direction_deg
2019-06-27 03:06:54+00:00,7.828,203.072
2019-06-27 03:16:54+00:00,4.455,195.304
2019-06-27 03:26:54+00:00,4.274,227.803
2019-06-27 03:36:54+00:00,3.184,322.687
2019-06-27 03:46:54+00:00,4.536,304.877
2019-06-27 03:56:54+00:00,2.78,306.238
2019-06-27 04:06:54+00:00,0.676,224.43
2019-06-27 04:16:54+00:00,0.687,275.297
2019-06-27 04:26:54+00:00,1.681,288.654
2019-06-27 04:36:54+00:00,4.019,321.859
2019-06-27 04:46:54+00:00,3.848,329.958
2019-06-27 04:56:54+00:00,4.152,321.532
2019-06-27 05:06:54+00:00,4.673,327.908
2019-06-27 05:16:54+00:00,5.895,320.416
2019-06-27 05:26:54+00:00,4.85,329.754
2019-06-27 05:36:54+00:00,6.726,319.895
2019-06-27 05:46:54+00:00,8.897,341.196
2019-06-27 05:56:54+00:00,9.961,346.807
2019-06-27 06:06:54+00:00,8.831,358.824
2019-06-27 06:16:54+00:00,10.16,345.269
2019-06-27 06:26:54+00:00,10.934,359.462
2019-06-27 06:36:54+00:00,10.118,353.518
2019-06-27 06:46:54+00:00,10.217,338.554
2019-06-27 06:56:54+00:00,11.477,319.503
2019-06-27 07:06:54+00:00,11.684,330.707
2019-06-27 07:16:54+00:00,10.9,327.537
2019-06-27 07:26:54+00:00,10.412,317.893
2019-06-27 07:36:54+00:00,9.517,318.067
2019-06-27 07:46:54+00:00,8.33,313.323
2019-06-27 07:56:54+00:00,10.246,314.807
2019-06-27 08:06:54+00:00,10.72,313.07
2019-06-27 08:16:54+00:00,10.703,313.632
2019-06-27 08:26:54+00:00,10.297,321.773
2019-06-27 08:36:54+00:00,10.634,305.121
2019-06-27 08:46:54+00:00,10.526,298.778
2019-06-27 08:56:54+00:00,9.673,295.453
2019-06-27 09:06:54+00:00,10.39,297.42
2019-06-27 09:16:54+00:00,11.03,302.817
2019-06-27 09:26:54+00:00,10.145,298.951
2019-06-27 09:36:54+00:00,6.698,308.194
2019-06-27 09:46:54+00:00,6.95,296.56
2019-06-27 09:56:54+00:00,6.252,287.926
2019-06-27 10:06:54+00:00,4.316,259.871
2019-06-27 10:16:54+00:00,1.073,243.687
2019-06-27 10:26:54+00:00,2.795,266.667
2019-06-27 10:36:54+00:00,4.908,241.074
2019-06-27 10:46:54+00:00,3.36,249.494
2019-06-27 10:56:54+00:00,2.513,278.527
2019-06-27 11:06:54+00:00,3.552,283.756
2019-06-27 11:16:54+00:00,4.015,271.837
2019-06-27 11:26:54+00:00,2.413,315.336
2019-06-27 11:36:54+00:00,3.17,327.109
2019-06-27 11:46:54+00:00,1.866,207.741
2019-06-27 11:56:54+00:00,1.912,164.611
2019-06-27 12:06:54+00:00,3.326,166.253
2019-06-27 12:16:54+00:00,5.277,184.113
2019-06-27 12:26:54+00:00,5.196,179.545
2019-06-27 12:36:54+00:00,6.229,172.679
2019-06-27 12:46:54+00:00,6.341,174.356
2019-06-27 12:56:54+00:00,5.741,182.626
2019-06-27 13:06:54+00:00,5.145,166.221
2019-06-27 13:16:54+00:00,7.004,175.575
2019-06-27 13:26:54+00:00,7.762,168.362
2019-06-27 13:36:54+00:00,8.121,170.069
2019-06-27 13:46:54+00:00,9.805,168.793
2019-06-27 13:56:54+00:00,9.21,182.733
2019-06-27 14:06:54+00:00,10.318,185.398
2019-06-27 14:16:54+00:00,10.364,189.957
2019-06-27 14:26:54+00:00,9.1,175.941
2019-06-27 14:36:54+00:00,8.695,185.504
2019-06-27 14:46:54+00:00,7.832,180.652
2019-06-27 14:56:54+00:00,7.366,191.531
2019-06-27 15:06:54+00:00,5.656,186.831
2019-06-27 15:16:54+00:00,5.967,190.653
2019-06-27 15:26:54+00:00,5.162,183.135
2019-06-27 15:36:54+00:00,6.623,172.163
2019-06-27 15:46:54+00:00,5.56,174.668
2019-06-27 15:56:54+00:00,4.157,185.263
2019-06-27 16:06:54+00:00,4.03,182.5
2019-06-27 16:16:54+00:00,4.109,167.204
2019-06-27 16:26:54+00:00,4.844,168.496
2019-06-27 16:36:54+00:00,0.459,241.904
2019-06-27 16:46:54+00:00,1.812,218.283
2019-06-27 16:56:54+00:00,1.987,212.944
2019-06-27 17:06:54+00:00,3.096,207.042
2019-06-27 17:16:54+00:00,1.606,305.128
2019-06-27 17:26:54+00:00,1.503,240.549
2019-06-27 17:36:54+00:00,2.615,219.359
2019-06-27 17:46:54+00:00,2.27,230.99
2019-06-27 17:56:54+00:00,1.899,276.604
2019-06-27 18:06:54+00:00,2.268,295.901
2019-06-27 18:16:54+00:00,3.033,325.922
2019-06-27 18:26:54+00:00,3.096,296.149
2019-06-27 18:36:54+00:00,3.084,308.755
2019-06-27 18:46:54+00:00,5.275,319.913
2019-06-27 18:56:54+00:00,6.136,320.643
2019-06-27 19:06:54+00:00,5.352,318.939
2019-06-27 19:16:54+00:00,5.178,308.144
2019-06-27 19:26:54+00:00,5.583,316.807
2019-06-27 19:36:54+00:00,6.955,306.674
2019-06-27 19:46:54+00:00,7.735,310.03
2019-06-27 19:56:54+00:00,7.3,337.453
2019-06-27 20:06:54+00:00,8.973,340.9
2019-06-27 20:16:54+00:00,8.537,330.014
2019-06-27 20:26:54+00:00,9.54,317.454
2019-06-27 20:36:54+00:00,9.036,329.081
2019-06-27 20:46:54+00:00,10.835,313.574
2019-06-27 20:56:54+00:00,10.713,313.891
2019-06-27 21:06:54+00:00,10.668,304.737
2019-06-27 21:16:54+00:00,11.706,305.335
2019-06-27 21:26:54+00:00,9.836,302.479
2019-06-27 21:36:54+00:00,11.711,306.836
2019-06-27 21:46:54+00:00,5.886,300.997
2019-06-27 21:56:54+00:00,5.807,305.43
2019-06-27 22:06:54+00:00,5.858,304.94
2019-06-27 22:16:54+00:00,5.292,284.191
2019-06-27 22:26:54+00:00,5.088,284.034
2019-06-27 22:36:54+00:00,5.816,250.108
2019-06-27 22:46:54+00:00,4.034,268.284
2019-06-27 22:56:54+00:00,5.24,241.282
2019-06-27 23:06:54+00:00,4.967,233.598
2019-06-27 23:16:54+00:00,3.921,239.241
2019-06-27 23:26:54+00:00,4.336,243.201
2019-06-27 23:36:54+00:00,4.335,232.064
2019-06-27 23:46:54+00:00,6.702,220.12
2019-06-27 23:56:54+00:00,7.116,187.287
2019-06-28 00:06:54+00:00,6.072,196.912
2019-06-28 00:16:54+00:00,7.599,204.022
2019-06-28 00:26:54+00:00,4.422,186.12
2019-06-28 00:36:54+00:00,4.871,183.839
2019-06-28 00:46:54+00:00,8.044,190.424
2019-06-28 00:56:54+00:00,7.731,192.724
2019-06-28 01:06:54+00:00,7.149,193.134
2019-06-28 01:16:54+00:00,6.161,195.817
2019-06-28 01:26:54+00:00,6.196,207.602
2019-06-28 01:36:54+00:00,8.461,190.391
2019-06-28 01:46:54+00:00,7.699,197.258
2019-06-28 01:56:54+00:00,6.291,204.515
2019-06-28 02:06:54+00:00,8.357,188.472
2019-06-28 02:16:54+00:00,6.514,171.713
2019-06-28 02:26:54+00:00,6.27,196.358
2019-06-28 02:36:54+00:00,6.801,201.161
2019-06-28 02:46:54+00:00,6.064,186.116
2019-06-28 02:56:54+00:00,6.143,188.243
2019-06-28 03:06:54+00:00,5.376,212.821
2019-06-28 03:16:54+00:00,4.809,189.906
2019-06-28 03:26:54+00:00,3.641,188.941
2019-06-28 03:36:54+00:00,1.945,213.298
2019-06-28 03:46:54+00:00,2.565,211.022
2019-06-28 03:56:54+00:00,3.219,197.428
2019-06-28 04:06:54+00:00,5.11,204.431
2019-06-28 04:16:54+00:00,4.226,208.502
2019-06-28 04:26:54+00:00,3.531,203.796
2019-06-28 04:36:54+00:00,2.826,225.238
2019-06-28 04:46:54+00:00,2.365,203.124
2019-06-28 04:56:54+00:00,3.512,203.789
2019-06-28 05:06:54+00:00,2.484,200.338
2019-06-28 05:16:54+00:00,2.829,211.176
2019-06-28 05:26:54+00:00,1.136,284.891
2019-06-28 05:36:54+00:00,1.286,202.869
2019-06-28 05:46:54+00:00,2.086,255.626
2019-06-28 05:56:54+00:00,1.907,291.743
2019-06-28 06:06:54+00:00,2.621,298.461
2019-06-28 06:16:54+00:00,4.963,310.698
2019-06-28 06:26:54+00:00,4.884,309.416
2019-06-28 06:36:54+00:00,4.877,310.857
2019-06-28 06:46:54+00:00,5.214,323.523
2019-06-28 06:56:54+00:00,5.997,337.127
2019-06-28 07:06:54+00:00,7.53,327.336
2019-06-28 07:16:54+00:00,7.038,323.832
2019-06-28 07:26:54+00:00,7.593,321.595
2019-06-28 07:36:54+00:00,6.421,324.599
2019-06-28 07:46:54+00:00,7.91,328.632
2019-06-28 07:56:54+00:00,8.722,326.989
2019-06-28 08:06:54+00:00,7.998,324.74
2019-06-28 08:16:54+00:00,8.361,332.853
2019-06-28 08:26:54+00:00,7.456,331.771
2019-06-28 08:36:54+00:00,6.053,323.966
2019-06-28 08:46:54+00:00,8.121,317.892
2019-06-28 08:56:54+00:00,9.33,318.73
2019-06-28 09:06:54+00:00,7.308,316.208
2019-06-28 09:16:54+00:00,8.353,314.246
2019-06-28 09:26:54+00:00,7.792,317.253
2019-06-28 09:36:54+00:00,8.603,313.36
2019-06-28 09:46:54+00:00,10.167,307.934
2019-06-28 09:56:54+00:00,9.485,314.652
2019-06-28 10:06:54+00:00,11.214,312.07
2019-06-28 10:16:54+00:00,12.697,307.857
2019-06-28 10:26:54+00:00,10.009,309.908
2019-06-28 10:36:54+00:00,12.202,305.123
2019-06-28 10:46:54+00:00,12.01,303.772
2019-06-28 10:56:54+00:00,11.864,296.704
2019-06-28 11:06:54+00:00,11.016,295.02
2019-06-28 11:16:54+00:00,8.227,293.32
2019-06-28 11:26:54+00:00,7.405,288.82
2019-06-28 11:36:54+00:00,7.72,293.933
2019-06-28 11:46:54+00:00,7.318,291.959
2019-06-28 11:56:54+00:00,5.277,244.667
2019-06-28 12:06:54+00:00,5.854,254.153
2019-06-28 12:16:54+00:00,5.379,219.968
2019-06-28 12:26:54+00:00,3.421,184.661
2019-06-28 12:36:54+00:00,6.449,187.371
2019-06-28 12:46:54+00:00,6.917,195.507
2019-06-28 12:56:54+00:00,7.317,188.325
2019-06-28 13:06:54+00:00,7.219,171.048
2019-06-28 13:16:54+00:00,7.001,177.958
2019-06-28 13:26:54+00:00,5.77,166.396
2019-06-28 13:36:54+00:00,3.469,178.343
2019-06-28 13:46:54+00:00,6.719,168.766
2019-06-28 13:56:54+00:00,10.539,170.604
2019-06-28 14:06:54+00:00,7.879,160.652
2019-06-28 14:16:54+00:00,8.694,171.9
2019-06-28 14:26:54+00:00,8.808,169.33
2019-06-28 14:36:54+00:00,8.629,176.352
2019-06-28 14:46:54+00:00,8.472,174.712
2019-06-28 14:56:54+00:00,11.13,166.651
2019-06-28 15:06:54+00:00,9.219,165.15
2019-06-28 15:16:54+00:00,8.998,155.777
2019-06-28 15:26:54+00:00,10.512,168.642
2019-06-28 15:36:54+00:00,12.253,174.318
2019-06-28 15:46:54+00:00,11.552,163.352
2019-06-28 15:56:54+00:00,10.128,172.344
2019-06-28 16:06:54+00:00,10.278,171.926
2019-06-28 16:16:54+00:00,11.747,164.865
2019-06-28 16:26:54+00:00,10.583,163.634
2019-06-28 16:36:54+00:00,8.894,165.669
2019-06-28 16:46:54+00:00,9.593,174.465
2019-06-28 16:56:54+00:00,7.534,178.926
2019-06-28 17:06:54+00:00,6.375,187.073
2019-06-28 17:16:54+00:00,4.566,182.464
2019-06-28 17:26:54+00:00,3.193,213.444
2019-06-28 17:36:54+00:00,2.795,246.757
2019-06-28 17:46:54+00:00,5.476,355.075
2019-06-28 17:56:54+00:00,7.314,343.585
2019-06-28 18:06:54+00:00,3.946,299.598
2019-06-28 18:16:54+00:00,2.427,248.266
2019-06-28 18:26:54+00:00,4.912,297.323
2019-06-28 18:36:54+00:00,4.791,330.813
2019-06-28 18:46:54+00:00,3.114,294.859
2019-06-28 18:56:54+00:00,3.801,328.714
2019-06-28 19:06:54+00:00,3.963,306.878
2019-06-28 19:16:54+00:00,3.152,327.966
2019-06-28 19:26:54+00:00,5.798,340.347
2019-06-28 19:36:54+00:00,7.271,333.495
2019-06-28 19:46:54+00:00,6.918,333.817
2019-06-28 19:56:54+00:00,7.116,328.519
2019-06-28 20:06:54+00:00,6.73,319.638
2019-06-28 20:16:54+00:00,6.486,319.543
2019-06-28 20:26:54+00:00,7.992,313.345
2019-06-28 20:36:54+00:00,8.666,320.803
2019-06-28 20:46:54+00:00,7.606,314.727
2019-06-28 20:56:54+00:00,8.194,316.934
2019-06-28 21:06:54+00:00,8.864,313.726
2019-06-28 21:16:54+00:00,9.768,314.914
2019-06-28 21:26:54+00:00,8.046,311.21
2019-06-28 21:36:54+00:00,9.506,308.605
2019-06-28 21:46:54+00:00,8.216,298.969
2019-06-28 21:56:54+00:00,5.987,282.498
2019-06-28 22:06:54+00:00,3.703,269.619
2019-06-28 22:16:54+00:00,2.385,332.851
2019-06-28 22:26:54+00:00,4.392,313.675
2019-06-28 22:36:54+00:00,3.034,323.153
2019-06-28 22:46:54+00:00,1.518,188.697
2019-06-28 22:56:54+00:00,4.751,209.196
2019-06-28 23:06:54+00:00,6.521,192.499
2019-06-28 23:16:54+00:00,5.523,210.723
2019-06-28 23:26:54+00:00,4.884,205.14
2019-06-28 23:36:54+00:00,5.009,193.327
2019-06-28 23:46:54+00:00,4.713,195.433
2019-06-28 23:56:54+00:00,4.289,198.203
2019-06-29 00:06:54+00:00,5.902,186.485
2019-06-29 00:16:54+00:00,5.646,209.988
2019-06-29 00:26:54+00:00,3.451,218.422
2019-06-29 00:36:54+00:00,3.143,204.001
2019-06-29 00:46:54+00:00,3.986,205.109
2019-06-29 00:56:54+00:00,4.218,198.556
2019-06-29 01:06:54+00:00,4.741,182.861
2019-06-29 01:16:54+00:00,5.096,170.935
2019-06-29 01:26:54+00:00,3.336,173.231
2019-06-29 01:36:54+00:00,4.673,192.527
2019-06-29 01:46:54+00:00,4.362,163.582
2019-06-29 01:56:54+00:00,4.208,167.817
2019-06-29 02:06:54+00:00,4.874,175.062
2019-06-29 02:16:54+00:00,5.861,180.782
2019-06-29 02:26:54+00:00,5.784,182.012
2019-06-29 02:36:54+00:00,5.965,187.022
2019-06-29 02:46:54+00:00,7.104,195.786
2019-06-29 02:56:54+00:00,6.301,191.02
2019-06-29 03:06:54+00:00,7.148,193.296
2019-06-29 03:16:54+00:00,7.586,186.165
2019-06-29 03:26:54+00:00,6.856,171.301
2019-06-29 03:36:54+00:00,6.436,176.266
2019-06-29 03:46:54+00:00,6.834,172.163
2019-06-29 03:56:54+00:00,8.37,173.511
2019-06-29 04:06:54+00:00,9.647,176.785
2019-06-29 04:16:54+00:00,6.84,182.461
2019-06-29 04:26:54+00:00,7.695,180.1
2019-06-29 04:36:54+00:00,9.019,182.291
2019-06-29 04:46:54+00:00,8.171,171.598
2019-06-29 04:56:54+00:00,2.233,213.153
2019-06-29 05:06:54+00:00,6.845,192.591
2019-06-29 05:16:54+00:00,4.279,185.542
2019-06-29 05:26:54+00:00,1.586,199.39
2019-06-29 05:36:54+00:00,2.109,258.968
2019-06-29 05:46:54+00:00,2.381,274.596
2019-06-29 05:56:54+00:00,3.108,297.206
2019-06-29 06:06:54+00:00,2.678,306.379
2019-06-29 06:16:54+00:00,2.351,299.164
2019-06-29 06:26:54+00:00,4.364,324.946
2019-06-29 06:36:54+00:00,5.973,318.023
2019-06-29 06:46:54+00:00,6.214,321.095
2019-06-29 06:56:54+00:00,4.694,311.701
2019-06-29 07:06:54+00:00,4.305,324.001
2019-06-29 07:16:54+00:00,5.617,328.27
2019-06-29 07:26:54+00:00,6.874,329.026
2019-06-29 07:36:54+00:00,7.362,331.479
2019-06-29 07:46:54+00:00,6.567,339.407
2019-06-29 07:56:54+00:00,8.036,328.134
2019-06-29 08:06:54+00:00,8.034,321.424
2019-06-29 08:16:54+00:00,6.237,324.112
2019-06-29 08:26:54+00:00,6.601,338.158
2019-06-29 08:36:54+00:00,6.829,316.635
2019-06-29 08:46:54+00:00,7.3,326.602
2019-06-29 08:56:54+00:00,4.574,304.772
2019-06-29 09:06:54+00:00,4.84,287.668
2019-06-29 09:16:54+00:00,5.056,304.819
2019-06-29 09:26:54+00:00,5.577,313.353
2019-06-29 09:36:54+00:00,6.374,314.514
2019-06-29 09:46:54+00:00,2.507,296.439
2019-06-29 09:56:54+00:00,3.111,236.376
2019-06-29 10:06:54+00:00,4.142,197.459
2019-06-29 10:16:54+00:00,5.023,206.464
2019-06-29 10:26:54+00:00,5.577,190.902
2019-06-29 10:36:54+00:00,4.474,177.637
2019-06-29 10:46:54+00:00,8.578,176.363
2019-06-29 10:56:54+00:00,7.007,156.188
2019-06-29 11:06:54+00:00,8.076,172.626
2019-06-29 11:16:54+00:00,5.644,180.572
2019-06-29 11:26:54+00:00,4.785,167.005
2019-06-29 11:36:54+00:00,1.016,169.078
2019-06-29 11:46:54+00:00,1.043,139.549
2019-06-29 11:56:54+00:00,5.148,172.225
2019-06-29 12:06:54+00:00,5.279,165.881
2019-06-29 12:16:54+00:00,5.494,198.12
2019-06-29 12:26:54+00:00,7.944,191.188
2019-06-29 12:36:54+00:00,7.289,187.355
2019-06-29 12:46:54+00:00,5.725,168.496
2019-06-29 12:56:54+00:00,7.339,161.39
2019-06-29 13:06:54+00:00,8.799,160.845
2019-06-29 13:16:54+00:00,3.098,158.27
2019-06-29 13:26:54+00:00,5.805,147.516
2019-06-29 13:36:54+00:00,4.197,166.942
2019-06-29 13:46:54+00:00,5.999,150.443
2019-06-29 13:56:54+00:00,4.305,182.928
2019-06-29 14:06:54+00:00,9.938,164.687
2019-06-29 14:16:54+00:00,8.771,161.487
2019-06-29 14:26:54+00:00,10.139,167.657
2019-06-29 14:36:54+00:00,11.578,160.194
2019-06-29 14:46:54+00:00,9.407,164.989
2019-06-29 14:56:54+00:00,8.844,173.264
2019-06-29 15:06:54+00:00,11.464,164.079
2019-06-29 15:16:54+00:00,10.926,167.015
2019-06-29 15:26:54+00:00,12.595,169.683
2019-06-29 15:36:54+00:00,9.178,168.408
2019-06-29 15:46:54+00:00,9.869,177.042
2019-06-29 15:56:54+00:00,7.995,175.353
2019-06-29 16:06:54+00:00,12.415,173.569
2019-06-29 16:16:54+00:00,11.918,172.176
2019-06-29 16:26:54+00:00,10.567,170.302
2019-06-29 16:36:54+00:00,11.23,167.404
2019-06-29 16:46:54+00:00,9.959,170.041
2019-06-29 16:56:54+00:00,11.323,174.817
2019-06-29 17:06:54+00:00,10.373,173.874
2019-06-29 17:16:54+00:00,10.28,171.056
2019-06-29 17:26:54+00:00,8.869,166.668
2019-06-29 17:36:54+00:00,9.08,170.451
2019-06-29 17:46:54+00:00,9.537,162.218
2019-06-29 17:56:54+00:00,10.329,180.318
2019-06-29 18:06:54+00:00,10.199,181.061
2019-06-29 18:16:54+00:00,7.588,174.02
2019-06-29 18:26:54+00:00,8.908,168.782
2019-06-29 18:36:54+00:00,6.217,172.895
2019-06-29 18:46:54+00:00,6.265,179.589
2019-06-29 18:56:54+00:00,3.195,165.262
2019-06-29 19:06:54+00:00,4.177,177.149
2019-06-29 19:16:54+00:00,2.198,237.882
2019-06-29 19:26:54+00:00,2.703,212.473
2019-06-29 19:36:54+00:00,2.936,200.389
2019-06-29 19:46:54+00:00,3.285,189.8
2019-06-29 19:56:54+00:00,2.346,216.272
2019-06-29 20:06:54+00:00,1.01,150.177
2019-06-29 20:16:54+00:00,1.531,267.431
2019-06-29 20:26:54+00:00,2.073,264.901
2019-06-29 20:36:54+00:00,3.323,292.32
2019-06-29 20:46:54+00:00,5.377,299.411
2019-06-29 20:56:54+00:00,4.689,294.696
2019-06-29 21:06:54+00:00,6.099,293.837
2019-06-29 21:16:54+00:00,6.213,315.712
2019-06-29 21:26:54+00:00,6.568,308.14
2019-06-29 21:36:54+00:00,7.483,316.58
2019-06-29 21:46:54+00:00,7.487,323.55
2019-06-29 21:56:54+00:00,6.741,320.432
2019-06-29 22:06:54+00:00,7.638,310.406
2019-06-29 22:16:54+00:00,10.728,311.07
2019-06-29 22:26:54+00:00,9.139,312.78
2019-06-29 22:36:54+00:00,9.397,306.811
2019-06-29 22:46:54+00:00,10.18,311.49
2019-06-29 22:56:54+00:00,10.229,305.992
2019-06-29 23:06:54+00:00,10.027,300.166
2019-06-29 23:16:54+00:00,10.572,305.775
2019-06-29 23:26:54+00:00,9.817,307.851
2019-06-29 23:36:54+00:00,11.767,318.988
2019-06-29 23:46:54+00:00,12.146,310.087
2019-06-29 23:56:54+00:00,10.25,306.694
2019-06-30 00:06:54+00:00,10.633,314.467
2019-06-30 00:16:54+00:00,7.935,330.87
2019-06-30 00:26:54+00:00,5.918,272.442
2019-06-30 00:36:54+00:00,6.663,205.149
2019-06-30 00:46:54+00:00,4.313,204.842
2019-06-30 00:56:54+00:00,6.717,199.644
2019-06-30 01:06:54+00:00,7.582,175.402
2019-06-30 01:16:54+00:00,8.536,179.309
2019-06-30 01:26:54+00:00,8.989,177.734
2019-06-30 01:36:54+00:00,12.706,166.462
2019-06-30 01:46:54+00:00,10.93,170.603
2019-06-30 01:56:54+00:00,12.058,169.234
2019-06-30 02:06:54+00:00,10.777,175.569
2019-06-30 02:16:54+00:00,7.937,174.39
2019-06-30 02:26:54+00:00,9.901,177.572
2019-06-30 02:36:54+00:00,8.631,164.079
2019-06-30 02:46:54+00:00,11.991,171.882
2019-06-30 02:56:54+00:00,11.288,169.768
2019-06-30 03:06:54+00:00,10.728,166.014
2019-06-30 03:16:54+00:00,10.47,170.876
2019-06-30 03:26:54+00:00,11.955,170.632
2019-06-30 03:36:54+00:00,9.388,175.838
2019-06-30 03:46:54+00:00,8.966,166.2
2019-06-30 03:56:54+00:00,8.794,171.067
2019-06-30 04:06:54+00:00,9.884,171.402
2019-06-30 04:16:54+00:00,8.994,161.344
2019-06-30 04:26:54+00:00,8.497,174.182
2019-06-30 04:36:54+00:00,8.623,172.396
2019-06-30 04:46:54+00:00,8.645,190.893
2019-06-30 04:56:54+00:00,7.805,192.561
2019-06-30 05:06:54+00:00,7.271,195.956
2019-06-30 05:16:54+00:00,6.883,185.43
2019-06-30 05:26:54+00:00,6.739,190.682
2019-06-30 05:36:54+00:00,6.508,183.382
2019-06-30 05:46:54+00:00,6.312,195.369
2019-06-30 05:56:54+00:00,4.608,181.499
2019-06-30 06:06:54+00:00,2.879,204.947
2019-06-30 06:16:54+00:00,1.662,197.051
2019-06-30 06:26:54+00:00,1.148,148.392
2019-06-30 06:36:54+00:00,1.988,154.933
2019-06-30 06:46:54+00:00,2.206,142.231
2019-06-30 06:56:54+00:00,0.132,117.155
2019-06-30 07:06:54+00:00,4.333,175.55
2019-06-30 07:16:54+00:00,2.317,339.268
2019-06-30 07:26:54+00:00,4.462,351.879
2019-06-30 07:36:54+00:00,4.571,6.993
2019-06-30 07:46:54+00:00,4.584,356.642
2019-06-30 07:56:54+00:00,6.27,346.53
2019-06-30 08:06:54+00:00,5.842,334.154
2019-06-30 08:16:54+00:00,6.42,349.969
2019-06-30 08:26:54+00:00,6.97,351.475
2019-06-30 08:36:54+00:00,6.957,348.532
2019-06-30 08:46:54+00:00,7.966,340.276
2019-06-30 08:56:54+00:00,9.623,334.615
2019-06-30 09:06:54+00:00,7.3,344.235
2019-06-30 09:16:54+00:00,8.418,351.999
2019-06-30 09:26:54+00:00,9.163,343.484
2019-06-30 09:36:54+00:00,7.056,327.487
2019-06-30 09:46:54+00:00,7.875,336.093
2019-06-30 09:56:54+00:00,9.461,343.129
2019-06-30 10:06:54+00:00,7.443,338.249
2019-06-30 10:16:54+00:00,7.535,339.404
2019-06-30 10:26:54+00:00,8.724,342.329
2019-06-30 10:36:54+00:00,7.258,344.259
2019-06-30 10:46:54+00:00,9.499,328.299
2019-06-30 10:56:54+00:00,8.836,318.071
2019-06-30 11:06:54+00:00,10.514,318.73
2019-06-30 11:16:54+00:00,8.937,322.769
2019-06-30 11:26:54+00:00,9.489,340.041
2019-06-30 11:36:54+00:00,10.104,320.363
2019-06-30 11:46:54+00:00,7.967,336.507
2019-06-30 11:56:54+00:00,8.016,329.529
2019-06-30 12:06:54+00:00,9.019,325.616
2019-06-30 12:16:54+00:00,7.138,328.047
2019-06-30 12:26:54+00:00,8.944,318.314
2019-06-30 12:36:54+00:00,9.987,317.151
2019-06-30 12:46:54+00:00,10.679,322.507
2019-06-30 12:56:54+00:00,10.168,312.059
2019-06-30 13:06:54+00:00,13.426,304.665
2019-06-30 13:16:54+00:00,13.847,298.832
2019-06-30 13:26:54+00:00,12.544,314.425
2019-06-30 13:36:54+00:00,12.559,302.162
2019-06-30 13:46:54+00:00,9.855,329.983
2019-06-30 13:56:54+00:00,6.016,345.966
2019-06-30 14:06:54+00:00,9.05,338.211
2019-06-30 14:16:54+00:00,9.557,343.861
2019-06-30 14:26:54+00:00,10.956,352.018
2019-06-30 14:36:54+00:00,10.671,11.842
2019-06-30 14:46:54+00:00,12.267,7.795
2019-06-30 14:56:54+00:00,8.98,339.976
2019-06-30 15:06:54+00:00,5.709,0.259
2019-06-30 15:16:54+00:00,8.323,344.804
2019-06-30 15:26:54+00:00,10.284,348.65
2019-06-30 15:36:54+00:00,8.993,337.846
2019-06-30 15:46:54+00:00,8.52,326.49
2019-06-30 15:56:54+00:00,6.574,6.928
2019-06-30 16:06:54+00:00,6.272,8.193
2019-06-30 16:16:54+00:00,4.81,5.045
2019-06-30 16:26:54+00:00,6.362,334.595
2019-06-30 16:36:54+00:00,5.427,6.177
2019-06-30 16:46:54+00:00,7.826,9.412
2019-06-30 16:56:54+00:00,1.289,355.198
2019-06-30 17:06:54+00:00,1.383,206.929
2019-06-30 17:16:54+00:00,2.161,148.939
2019-06-30 17:26:54+00:00,0.799,238.747
2019-06-30 17:36:54+00:00,2.152,316.682
2019-06-30 17:46:54+00:00,1.097,309.406
2019-06-30 17:56:54+00:00,8.1,201.043
2019-06-30 18:06:54+00:00,7.155,205.442
2019-06-30 18:16:54+00:00,9.404,193.856
2019-06-30 18:26:54+00:00,8.149,204.392
2019-06-30 18:36:54+00:00,6.058,186.033
2019-06-30 18:46:54+00:00,5.17,180.76
2019-06-30 18:56:54+00:00,8.422,172.953
2019-06-30 19:06:54+00:00,7.933,197.817
2019-06-30 19:16:54+00:00,9.394,178.121
2019-06-30 19:26:54+00:00,5.781,203.212
2019-06-30 19:36:54+00:00,7.627,218.946
2019-06-30 19:46:54+00:00,7.917,204.76
2019-06-30 19:56:54+00:00,8.545,190.588
2019-06-30 20:06:54+00:00,4.679,193.811
2019-06-30 20:16:54+00:00,4.76,195.205
2019-06-30 20:26:54+00:00,3.189,250.899
2019-06-30 20:36:54+00:00,4.533,326.769
2019-06-30 20:46:54+00:00,4.999,340.394
2019-06-30 20:56:54+00:00,5.241,345.007
2019-06-30 21:06:54+00:00,5.664,335.005
2019-06-30 21:16:54+00:00,5.235,327.421
2019-06-30 21:26:54+00:00,4.706,324.104
2019-06-30 21:36:54+00:00,5.368,326.104
2019-06-30 21:46:54+00:00,2.966,298.068
2019-06-30 21:56:54+00:00,6.119,314.018
2019-06-30 22:06:54+00:00,4.138,299.1
2019-06-30 22:16:54+00:00,6.873,324.941
2019-06-30 22:26:54+00:00,8.206,318.405
2019-06-30 22:36:54+00:00,7.346,316.178
2019-06-30 22:46:54+00:00,7.831,297.871
2019-06-30 22:56:54+00:00,7.311,302.536
2019-06-30 23:06:54+00:00,9.781,303.995
2019-06-30 23:16:54+00:00,7.354,293.09
2019-06-30 23:26:54+00:00,7.243,317.777
2019-06-30 23:36:54+00:00,9.309,316.878
2019-06-30 23:46:54+00:00,10.849,317.586
2019-06-30 23:56:54+00:00,11.617,325.259
