observed_timestamp,RCM-direction_deg
2019-06-10 16:46:54+00:00,323.442
2019-06-10 16:56:54+00:00,325.388
2019-06-10 17:06:54+00:00,334.251
2019-06-10 17:16:54+00:00,343.34
2019-06-10 17:26:54+00:00,325.891
2019-06-10 17:36:54+00:00,319.98
2019-06-10 17:46:54+00:00,308.641
2019-06-10 17:56:54+00:00,304.557
2019-06-10 18:06:54+00:00,294.621
2019-06-10 18:16:54+00:00,274.208
2019-06-10 18:26:54+00:00,267.478
2019-06-10 18:36:54+00:00,262.146
2019-06-10 18:46:54+00:00,286.309
2019-06-10 18:56:54+00:00,325.667
2019-06-10 19:06:54+00:00,329.806
2019-06-10 19:16:54+00:00,317.157
2019-06-10 19:26:54+00:00,319.648
2019-06-10 19:36:54+00:00,317.172
2019-06-10 19:46:54+00:00,326.102
2019-06-10 19:56:54+00:00,0.39
2019-06-10 20:06:54+00:00,349.939
2019-06-10 20:16:54+00:00,354.675
2019-06-10 20:26:54+00:00,0.181
2019-06-10 20:36:54+00:00,7.18
2019-06-10 20:46:54+00:00,2.042
2019-06-10 20:56:54+00:00,332.225
2019-06-10 21:06:54+00:00,317.398
2019-06-10 21:16:54+00:00,319.936
2019-06-10 21:26:54+00:00,311.694
2019-06-10 21:36:54+00:00,310.057
2019-06-10 21:46:54+00:00,318.54
2019-06-10 21:56:54+00:00,311.755
2019-06-10 22:06:54+00:00,270.874
2019-06-10 22:16:54+00:00,295.018
2019-06-10 22:26:54+00:00,284.679
2019-06-10 22:36:54+00:00,259.19
2019-06-10 22:46:54+00:00,211.724
2019-06-10 22:56:54+00:00,189.63
2019-06-10 23:06:54+00:00,186.045
2019-06-10 23:16:54+00:00,174.366
2019-06-10 23:26:54+00:00,167.973
2019-06-10 23:36:54+00:00,300.825
2019-06-10 23:46:54+00:00,310.943
2019-06-10 23:56:54+00:00,132.049
2019-06-11 00:06:54+00:00,241.438
2019-06-11 00:16:54+00:00,355.816
2019-06-11 00:26:54+00:00,204.721
2019-06-11 00:36:54+00:00,268.244
2019-06-11 00:46:54+00:00,151.638
2019-06-11 00:56:54+00:00,17.579
2019-06-11 01:06:54+00:00,182.93
2019-06-11 01:16:54+00:00,157.978
2019-06-11 01:26:54+00:00,154.747
2019-06-11 01:36:54+00:00,159.882
2019-06-11 01:46:54+00:00,170.86
2019-06-11 01:56:54+00:00,177.281
2019-06-11 02:06:54+00:00,164.652
2019-06-11 02:16:54+00:00,184.003
2019-06-11 02:26:54+00:00,173.05
2019-06-11 02:36:54+00:00,179.198
2019-06-11 02:46:54+00:00,204.329
2019-06-11 02:56:54+00:00,213.701
2019-06-11 03:06:54+00:00,198.443
2019-06-11 03:16:54+00:00,192.373
2019-06-11 03:26:54+00:00,213.995
2019-06-11 03:36:54+00:00,195.455
2019-06-11 03:46:54+00:00,216.259
2019-06-11 03:56:54+00:00,260.194
2019-06-11 04:06:54+00:00,262.55
2019-06-11 04:16:54+00:00,328.619
2019-06-11 04:26:54+00:00,308.787
2019-06-11 04:36:54+00:00,313.417
2019-06-11 04:46:54+00:00,332.15
2019-06-11 04:56:54+00:00,345.394
2019-06-11 05:06:54+00:00,355.378
2019-06-11 05:16:54+00:00,355.679
2019-06-11 05:26:54+00:00,355.093
2019-06-11 05:36:54+00:00,352.149
2019-06-11 05:46:54+00:00,349.781
2019-06-11 05:56:54+00:00,322.211
2019-06-11 06:06:54+00:00,343.682
2019-06-11 06:16:54+00:00,339.368
2019-06-11 06:26:54+00:00,332.894
2019-06-11 06:36:54+00:00,333.912
2019-06-11 06:46:54+00:00,311.481
2019-06-11 06:56:54+00:00,333.179
2019-06-11 07:06:54+00:00,341.474
2019-06-11 07:16:54+00:00,338.715
2019-06-11 07:26:54+00:00,348.31
2019-06-11 07:36:54+00:00,352.165
2019-06-11 07:46:54+00:00,344.864
2019-06-11 07:56:54+00:00,331.913
2019-06-11 08:06:54+00:00,335.616
2019-06-11 08:16:54+00:00,318.662
2019-06-11 08:26:54+00:00,328.938
2019-06-11 08:36:54+00:00,321.446
2019-06-11 08:46:54+00:00,335.292
2019-06-11 08:56:54+00:00,356.912
2019-06-11 09:06:54+00:00,1.231
2019-06-11 09:16:54+00:00,22.559
2019-06-11 09:26:54+00:00,22.356
2019-06-11 09:36:54+00:00,17.944
2019-06-11 09:46:54+00:00,357.997
2019-06-11 09:56:54+00:00,1.573
2019-06-11 10:06:54+00:00,2.371
2019-06-11 10:16:54+00:00,354.408
2019-06-11 10:26:54+00:00,10.526
2019-06-11 10:36:54+00:00,7.646
2019-06-11 10:46:54+00:00,359.247
2019-06-11 10:56:54+00:00,5.359
2019-06-11 11:06:54+00:00,319.662
2019-06-11 11:16:54+00:00,318.819
2019-06-11 11:26:54+00:00,286.3
2019-06-11 11:36:54+00:00,342.683
2019-06-11 11:46:54+00:00,315.961
2019-06-11 11:56:54+00:00,316.928
2019-06-11 12:06:54+00:00,327.853
2019-06-11 12:16:54+00:00,346.364
2019-06-11 12:26:54+00:00,320.695
2019-06-11 12:36:54+00:00,217.118
2019-06-11 12:46:54+00:00,231.746
2019-06-11 12:56:54+00:00,228.812
2019-06-11 13:06:54+00:00,231.529
2019-06-11 13:16:54+00:00,226.664
2019-06-11 13:26:54+00:00,234.712
2019-06-11 13:36:54+00:00,296.673
2019-06-11 13:46:54+00:00,329.636
2019-06-11 13:56:54+00:00,268.101
2019-06-11 14:06:54+00:00,208.797
2019-06-11 14:16:54+00:00,183.716
2019-06-11 14:26:54+00:00,218.108
2019-06-11 14:36:54+00:00,191.324
2019-06-11 14:46:54+00:00,183.729
2019-06-11 14:56:54+00:00,183.1
2019-06-11 15:06:54+00:00,177.468
2019-06-11 15:16:54+00:00,162.892
2019-06-11 15:26:54+00:00,183.547
2019-06-11 15:36:54+00:00,179.834
2019-06-11 15:46:54+00:00,169.588
2019-06-11 15:56:54+00:00,179.723
2019-06-11 16:06:54+00:00,185.188
2019-06-11 16:16:54+00:00,166.156
2019-06-11 16:26:54+00:00,181.316
2019-06-11 16:36:54+00:00,182.684
2019-06-11 16:46:54+00:00,172.405
2019-06-11 16:56:54+00:00,192.345
2019-06-11 17:06:54+00:00,205.099
2019-06-11 17:16:54+00:00,211.487
2019-06-11 17:26:54+00:00,241.858
2019-06-11 17:36:54+00:00,253.484
2019-06-11 17:46:54+00:00,247.491
2019-06-11 17:56:54+00:00,260.131
2019-06-11 18:06:54+00:00,254.19
2019-06-11 18:16:54+00:00,271.781
2019-06-11 18:26:54+00:00,239.341
2019-06-11 18:36:54+00:00,244.169
2019-06-11 18:46:54+00:00,291.054
2019-06-11 18:56:54+00:00,274.51
2019-06-11 19:06:54+00:00,242.496
2019-06-11 19:16:54+00:00,281.984
2019-06-11 19:26:54+00:00,260.199
2019-06-11 19:36:54+00:00,234.027
2019-06-11 19:46:54+00:00,268.794
2019-06-11 19:56:54+00:00,330.314
2019-06-11 20:06:54+00:00,347.564
2019-06-11 20:16:54+00:00,308.987
2019-06-11 20:26:54+00:00,291.654
2019-06-11 20:36:54+00:00,296.278
2019-06-11 20:46:54+00:00,292.315
2019-06-11 20:56:54+00:00,298.239
2019-06-11 21:06:54+00:00,299.692
2019-06-11 21:16:54+00:00,300.436
2019-06-11 21:26:54+00:00,304.98
2019-06-11 21:36:54+00:00,307.233
2019-06-11 21:46:54+00:00,310.849
2019-06-11 21:56:54+00:00,309.25
2019-06-11 22:06:54+00:00,313.084
2019-06-11 22:16:54+00:00,306.165
2019-06-11 22:26:54+00:00,348.061
2019-06-11 22:36:54+00:00,356.171
2019-06-11 22:46:54+00:00,12.529
2019-06-11 22:56:54+00:00,5.245
2019-06-11 23:06:54+00:00,45.144
2019-06-11 23:16:54+00:00,345.227
2019-06-11 23:26:54+00:00,330.047
2019-06-11 23:36:54+00:00,284.594
2019-06-11 23:46:54+00:00,318.65
2019-06-11 23:56:54+00:00,310.649
2019-06-12 00:06:54+00:00,299.606
2019-06-12 00:16:54+00:00,294.678
2019-06-12 00:26:54+00:00,295.115
2019-06-12 00:36:54+00:00,264.099
2019-06-12 00:46:54+00:00,282.333
2019-06-12 00:56:54+00:00,306.24
2019-06-12 01:06:54+00:00,297.42
2019-06-12 01:16:54+00:00,292.858
2019-06-12 01:26:54+00:00,296.665
2019-06-12 01:36:54+00:00,290.378
2019-06-12 01:46:54+00:00,291.197
2019-06-12 01:56:54+00:00,311.415
2019-06-12 02:06:54+00:00,328.939
2019-06-12 02:16:54+00:00,242.269
2019-06-12 02:26:54+00:00,237.637
2019-06-12 02:36:54+00:00,274.192
2019-06-12 02:46:54+00:00,227.654
2019-06-12 02:56:54+00:00,211.626
2019-06-12 03:06:54+00:00,174.7
2019-06-12 03:16:54+00:00,231.468
2019-06-12 03:26:54+00:00,195.779
2019-06-12 03:36:54+00:00,176.081
2019-06-12 03:46:54+00:00,177.113
2019-06-12 03:56:54+00:00,164.498
2019-06-12 04:06:54+00:00,156.922
2019-06-12 04:16:54+00:00,180.696
2019-06-12 04:26:54+00:00,151.37
2019-06-12 04:36:54+00:00,159.922
2019-06-12 04:46:54+00:00,221.221
2019-06-12 04:56:54+00:00,219.405
2019-06-12 05:06:54+00:00,210.391
2019-06-12 05:16:54+00:00,261.515
2019-06-12 05:26:54+00:00,113.007
2019-06-12 05:36:54+00:00,309.433
2019-06-12 05:46:54+00:00,341.827
2019-06-12 05:56:54+00:00,1.618
2019-06-12 06:06:54+00:00,350.042
2019-06-12 06:16:54+00:00,357.667
2019-06-12 06:26:54+00:00,335.337
2019-06-12 06:36:54+00:00,314.158
2019-06-12 06:46:54+00:00,311.989
2019-06-12 06:56:54+00:00,345.267
2019-06-12 07:06:54+00:00,343.423
2019-06-12 07:16:54+00:00,344.55
2019-06-12 07:26:54+00:00,4.221
2019-06-12 07:36:54+00:00,10.65
2019-06-12 07:46:54+00:00,338.05
2019-06-12 07:56:54+00:00,351.505
2019-06-12 08:06:54+00:00,343.02
2019-06-12 08:16:54+00:00,338.853
2019-06-12 08:26:54+00:00,325.618
2019-06-12 08:36:54+00:00,317.837
2019-06-12 08:46:54+00:00,320.936
2019-06-12 08:56:54+00:00,297.115
2019-06-12 09:06:54+00:00,298.724
2019-06-12 09:16:54+00:00,289.23
2019-06-12 09:26:54+00:00,286.372
2019-06-12 09:36:54+00:00,259.424
2019-06-12 09:46:54+00:00,244.819
2019-06-12 09:56:54+00:00,306.212
2019-06-12 10:06:54+00:00,304.355
2019-06-12 10:16:54+00:00,295.858
2019-06-12 10:26:54+00:00,291.74
2019-06-12 10:36:54+00:00,301.767
2019-06-12 10:46:54+00:00,302.475
2019-06-12 10:56:54+00:00,291.055
2019-06-12 11:06:54+00:00,293.387
2019-06-12 11:16:54+00:00,293.676
2019-06-12 11:26:54+00:00,275.746
2019-06-12 11:36:54+00:00,285.424
2019-06-12 11:46:54+00:00,310.804
2019-06-12 11:56:54+00:00,304.594
2019-06-12 12:06:54+00:00,289.262
2019-06-12 12:16:54+00:00,272.398
2019-06-12 12:26:54+00:00,278.943
2019-06-12 12:36:54+00:00,289.867
2019-06-12 12:46:54+00:00,280.224
2019-06-12 12:56:54+00:00,240.081
2019-06-12 13:06:54+00:00,305.125
2019-06-12 13:16:54+00:00,300.712
2019-06-12 13:26:54+00:00,277.903
2019-06-12 13:36:54+00:00,267.227
2019-06-12 13:46:54+00:00,260.063
2019-06-12 13:56:54+00:00,276.295
2019-06-12 14:06:54+00:00,303.946
2019-06-12 14:16:54+00:00,334.326
2019-06-12 14:26:54+00:00,8.931
2019-06-12 14:36:54+00:00,171.834
2019-06-12 14:46:54+00:00,211.669
2019-06-12 14:56:54+00:00,224.492
2019-06-12 15:06:54+00:00,78.041
2019-06-12 15:16:54+00:00,246.297
2019-06-12 15:26:54+00:00,281.23
2019-06-12 15:36:54+00:00,277.889
2019-06-12 15:46:54+00:00,246.302
2019-06-12 15:56:54+00:00,285.46
2019-06-12 16:06:54+00:00,356.146
2019-06-12 16:16:54+00:00,33.228
2019-06-12 16:26:54+00:00,139.217
2019-06-12 16:36:54+00:00,299.176
2019-06-12 16:46:54+00:00,321.598
2019-06-12 16:56:54+00:00,340.818
2019-06-12 17:06:54+00:00,311.561
2019-06-12 17:16:54+00:00,348.804
2019-06-12 17:26:54+00:00,314.108
2019-06-12 17:36:54+00:00,269.251
2019-06-12 17:46:54+00:00,253.602
2019-06-12 17:56:54+00:00,251.715
2019-06-12 18:06:54+00:00,290.935
2019-06-12 18:16:54+00:00,275.396
2019-06-12 18:26:54+00:00,247.702
2019-06-12 18:36:54+00:00,253.314
2019-06-12 18:46:54+00:00,253.457
2019-06-12 18:56:54+00:00,236.908
2019-06-12 19:06:54+00:00,6.328
2019-06-12 19:16:54+00:00,17.185
2019-06-12 19:26:54+00:00,54.047
2019-06-12 19:36:54+00:00,16.641
2019-06-12 19:46:54+00:00,332.301
2019-06-12 19:56:54+00:00,323.122
2019-06-12 20:06:54+00:00,321.319
2019-06-12 20:16:54+00:00,339.021
2019-06-12 20:26:54+00:00,349.254
2019-06-12 20:36:54+00:00,356.899
2019-06-12 20:46:54+00:00,322.364
2019-06-12 20:56:54+00:00,312.949
2019-06-12 21:06:54+00:00,304.567
2019-06-12 21:16:54+00:00,312.894
2019-06-12 21:26:54+00:00,297.929
2019-06-12 21:36:54+00:00,298.664
2019-06-12 21:46:54+00:00,323.084
2019-06-12 21:56:54+00:00,353.1
2019-06-12 22:06:54+00:00,282.375
2019-06-12 22:16:54+00:00,290.723
2019-06-12 22:26:54+00:00,322.761
2019-06-12 22:36:54+00:00,303.954
2019-06-12 22:46:54+00:00,340.073
2019-06-12 22:56:54+00:00,347.085
2019-06-12 23:06:54+00:00,1.968
2019-06-12 23:16:54+00:00,0.658
2019-06-12 23:26:54+00:00,351.177
2019-06-12 23:36:54+00:00,323.787
2019-06-12 23:46:54+00:00,19.446
2019-06-12 23:56:54+00:00,355.054
2019-06-13 00:06:54+00:00,8.975
2019-06-13 00:16:54+00:00,12.998
2019-06-13 00:26:54+00:00,304.722
2019-06-13 00:36:54+00:00,310.169
2019-06-13 00:46:54+00:00,306.819
2019-06-13 00:56:54+00:00,294.629
2019-06-13 01:06:54+00:00,303.551
2019-06-13 01:16:54+00:00,309.256
2019-06-13 01:26:54+00:00,297.056
2019-06-13 01:36:54+00:00,289.501
2019-06-13 01:46:54+00:00,289.872
2019-06-13 01:56:54+00:00,296.242
2019-06-13 02:06:54+00:00,307.172
2019-06-13 02:16:54+00:00,291.73
2019-06-13 02:26:54+00:00,299.668
2019-06-13 02:36:54+00:00,302.993
2019-06-13 02:46:54+00:00,303.845
2019-06-13 02:56:54+00:00,178.389
2019-06-13 03:06:54+00:00,228.603
2019-06-13 03:16:54+00:00,241.979
2019-06-13 03:26:54+00:00,297.871
2019-06-13 03:36:54+00:00,297.765
2019-06-13 03:46:54+00:00,280.586
2019-06-13 03:56:54+00:00,289.346
2019-06-13 04:06:54+00:00,273.832
2019-06-13 04:16:54+00:00,248.399
2019-06-13 04:26:54+00:00,256.74
2019-06-13 04:36:54+00:00,248.581
2019-06-13 04:46:54+00:00,244.553
2019-06-13 04:56:54+00:00,235.885
2019-06-13 05:06:54+00:00,218.617
2019-06-13 05:16:54+00:00,221.911
2019-06-13 05:26:54+00:00,210.866
2019-06-13 05:36:54+00:00,180.255
2019-06-13 05:46:54+00:00,173.811
2019-06-13 05:56:54+00:00,198.708
2019-06-13 06:06:54+00:00,210.363
2019-06-13 06:16:54+00:00,238.396
2019-06-13 06:26:54+00:00,236.872
2019-06-13 06:36:54+00:00,246.24
2019-06-13 06:46:54+00:00,292.766
2019-06-13 06:56:54+00:00,276.923
2019-06-13 07:06:54+00:00,271.466
2019-06-13 07:16:54+00:00,246.876
2019-06-13 07:26:54+00:00,324.334
2019-06-13 07:36:54+00:00,311.026
2019-06-13 07:46:54+00:00,349.384
2019-06-13 07:56:54+00:00,311.998
2019-06-13 08:06:54+00:00,296.447
2019-06-13 08:16:54+00:00,277.691
2019-06-13 08:26:54+00:00,309.664
2019-06-13 08:36:54+00:00,303.251
2019-06-13 08:46:54+00:00,314.605
2019-06-13 08:56:54+00:00,337.994
2019-06-13 09:06:54+00:00,343.526
2019-06-13 09:16:54+00:00,346.939
2019-06-13 09:26:54+00:00,333.802
2019-06-13 09:36:54+00:00,341.37
2019-06-13 09:46:54+00:00,311.655
2019-06-13 09:56:54+00:00,297.902
2019-06-13 10:06:54+00:00,301.808
2019-06-13 10:16:54+00:00,300.317
2019-06-13 10:26:54+00:00,286.775
2019-06-13 10:36:54+00:00,283.269
2019-06-13 10:46:54+00:00,298.563
2019-06-13 10:56:54+00:00,288.992
2019-06-13 11:06:54+00:00,291.573
2019-06-13 11:16:54+00:00,285.569
2019-06-13 11:26:54+00:00,297.025
2019-06-13 11:36:54+00:00,305.681
2019-06-13 11:46:54+00:00,307.682
2019-06-13 11:56:54+00:00,321.743
2019-06-13 12:06:54+00:00,298.65
2019-06-13 12:16:54+00:00,296.297
2019-06-13 12:26:54+00:00,294.69
2019-06-13 12:36:54+00:00,298.996
2019-06-13 12:46:54+00:00,297.646
2019-06-13 12:56:54+00:00,303.432
2019-06-13 13:06:54+00:00,299.781
2019-06-13 13:16:54+00:00,303.236
2019-06-13 13:26:54+00:00,300.15
2019-06-13 13:36:54+00:00,303.283
2019-06-13 13:46:54+00:00,303.26
2019-06-13 13:56:54+00:00,305.658
2019-06-13 14:06:54+00:00,304.134
2019-06-13 14:16:54+00:00,303.532
2019-06-13 14:26:54+00:00,302.815
2019-06-13 14:36:54+00:00,298.543
2019-06-13 14:46:54+00:00,299.414
2019-06-13 14:56:54+00:00,303.466
2019-06-13 15:06:54+00:00,311.212
2019-06-13 15:16:54+00:00,312.146
2019-06-13 15:26:54+00:00,305.032
2019-06-13 15:36:54+00:00,311.883
2019-06-13 15:46:54+00:00,301.803
2019-06-13 15:56:54+00:00,308.943
2019-06-13 16:06:54+00:00,304.99
2019-06-13 16:16:54+00:00,299.888
2019-06-13 16:26:54+00:00,304.595
2019-06-13 16:36:54+00:00,292.513
2019-06-13 16:46:54+00:00,281.487
2019-06-13 16:56:54+00:00,229.858
2019-06-13 17:06:54+00:00,192.846
2019-06-13 17:16:54+00:00,195.718
2019-06-13 17:26:54+00:00,193.975
2019-06-13 17:36:54+00:00,232.03
2019-06-13 17:46:54+00:00,229.583
2019-06-13 17:56:54+00:00,235.302
2019-06-13 18:06:54+00:00,231.507
2019-06-13 18:16:54+00:00,261.246
2019-06-13 18:26:54+00:00,265.398
2019-06-13 18:36:54+00:00,297.79
2019-06-13 18:46:54+00:00,291.96
2019-06-13 18:56:54+00:00,281.618
2019-06-13 19:06:54+00:00,280.923
2019-06-13 19:16:54+00:00,302.628
2019-06-13 19:26:54+00:00,258.532
2019-06-13 19:36:54+00:00,304.114
2019-06-13 19:46:54+00:00,187.777
2019-06-13 19:56:54+00:00,324.009
2019-06-13 20:06:54+00:00,319.671
2019-06-13 20:16:54+00:00,287.106
2019-06-13 20:26:54+00:00,308.058
2019-06-13 20:36:54+00:00,300.76
2019-06-13 20:46:54+00:00,315.993
2019-06-13 20:56:54+00:00,303.098
2019-06-13 21:06:54+00:00,286.458
2019-06-13 21:16:54+00:00,265.524
2019-06-13 21:26:54+00:00,307.002
2019-06-13 21:36:54+00:00,329.767
2019-06-13 21:46:54+00:00,319.366
2019-06-13 21:56:54+00:00,286.145
2019-06-13 22:06:54+00:00,279.168
2019-06-13 22:16:54+00:00,283.787
2019-06-13 22:26:54+00:00,315.635
2019-06-13 22:36:54+00:00,307.811
2019-06-13 22:46:54+00:00,299.342
2019-06-13 22:56:54+00:00,286.783
2019-06-13 23:06:54+00:00,294.952
2019-06-13 23:16:54+00:00,299.957
2019-06-13 23:26:54+00:00,296.571
2019-06-13 23:36:54+00:00,305.055
2019-06-13 23:46:54+00:00,300.948
2019-06-13 23:56:54+00:00,302.239
2019-06-14 00:06:54+00:00,299.638
2019-06-14 00:16:54+00:00,304.296
2019-06-14 00:26:54+00:00,306.225
2019-06-14 00:36:54+00:00,310.561
2019-06-14 00:46:54+00:00,290.284
2019-06-14 00:56:54+00:00,311.076
2019-06-14 01:06:54+00:00,310.717
2019-06-14 01:16:54+00:00,315.808
2019-06-14 01:26:54+00:00,356.417
2019-06-14 01:36:54+00:00,5.086
2019-06-14 01:46:54+00:00,343.567
2019-06-14 01:56:54+00:00,344.371
2019-06-14 02:06:54+00:00,312.226
2019-06-14 02:16:54+00:00,313.19
2019-06-14 02:26:54+00:00,307.028
2019-06-14 02:36:54+00:00,308.521
2019-06-14 02:46:54+00:00,305.89
2019-06-14 02:56:54+00:00,309.547
2019-06-14 03:06:54+00:00,318.553
2019-06-14 03:16:54+00:00,312.317
2019-06-14 03:26:54+00:00,303.262
2019-06-14 03:36:54+00:00,308.902
2019-06-14 03:46:54+00:00,312.91
2019-06-14 03:56:54+00:00,307.629
2019-06-14 04:06:54+00:00,303.851
2019-06-14 04:16:54+00:00,304.469
2019-06-14 04:26:54+00:00,304.462
2019-06-14 04:36:54+00:00,275.664
2019-06-14 04:46:54+00:00,322.557
2019-06-14 04:56:54+00:00,281.003
2019-06-14 05:06:54+00:00,246.585
2019-06-14 05:16:54+00:00,223.283
2019-06-14 05:26:54+00:00,237.656
2019-06-14 05:36:54+00:00,227.786
2019-06-14 05:46:54+00:00,236.5
2019-06-14 05:56:54+00:00,226.824
2019-06-14 06:06:54+00:00,212.67
2019-06-14 06:16:54+00:00,244.969
2019-06-14 06:26:54+00:00,274.108
2019-06-14 06:36:54+00:00,292.325
2019-06-14 06:46:54+00:00,300.796
2019-06-14 06:56:54+00:00,354.106
2019-06-14 07:06:54+00:00,335.326
2019-06-14 07:16:54+00:00,312.337
2019-06-14 07:26:54+00:00,343.128
2019-06-14 07:36:54+00:00,318.262
2019-06-14 07:46:54+00:00,327.664
2019-06-14 07:56:54+00:00,331.131
2019-06-14 08:06:54+00:00,318.009
2019-06-14 08:16:54+00:00,252.159
2019-06-14 08:26:54+00:00,300.225
2019-06-14 08:36:54+00:00,302.842
2019-06-14 08:46:54+00:00,338.837
2019-06-14 08:56:54+00:00,282.121
2019-06-14 09:06:54+00:00,357.652
2019-06-14 09:16:54+00:00,264.348
2019-06-14 09:26:54+00:00,193.845
2019-06-14 09:36:54+00:00,240.631
2019-06-14 09:46:54+00:00,230.874
2019-06-14 09:56:54+00:00,279.509
2019-06-14 10:06:54+00:00,221.286
2019-06-14 10:16:54+00:00,224.443
2019-06-14 10:26:54+00:00,258.478
2019-06-14 10:36:54+00:00,322.821
2019-06-14 10:46:54+00:00,309.817
2019-06-14 10:56:54+00:00,245.931
2019-06-14 11:06:54+00:00,314.579
2019-06-14 11:16:54+00:00,342.587
2019-06-14 11:26:54+00:00,327.887
2019-06-14 11:36:54+00:00,325.191
2019-06-14 11:46:54+00:00,357.836
2019-06-14 11:56:54+00:00,327.708
2019-06-14 12:06:54+00:00,332.553
2019-06-14 12:16:54+00:00,306.895
2019-06-14 12:26:54+00:00,319.41
2019-06-14 12:36:54+00:00,323.544
2019-06-14 12:46:54+00:00,333.733
2019-06-14 12:56:54+00:00,343.366
2019-06-14 13:06:54+00:00,323.211
2019-06-14 13:16:54+00:00,324.808
2019-06-14 13:26:54+00:00,328.758
2019-06-14 13:36:54+00:00,325.648
2019-06-14 13:46:54+00:00,301.397
2019-06-14 13:56:54+00:00,301.948
2019-06-14 14:06:54+00:00,308.86
2019-06-14 14:16:54+00:00,310.235
2019-06-14 14:26:54+00:00,335.952
2019-06-14 14:36:54+00:00,347.376
2019-06-14 14:46:54+00:00,341.644
2019-06-14 14:56:54+00:00,319.67
2019-06-14 15:06:54+00:00,329.618
2019-06-14 15:16:54+00:00,328.825
2019-06-14 15:26:54+00:00,332.062
2019-06-14 15:36:54+00:00,323.132
2019-06-14 15:46:54+00:00,317.196
2019-06-14 15:56:54+00:00,324.731
2019-06-14 16:06:54+00:00,318.069
2019-06-14 16:16:54+00:00,314.168
2019-06-14 16:26:54+00:00,295.999
2019-06-14 16:36:54+00:00,300.401
2019-06-14 16:46:54+00:00,294.129
2019-06-14 16:56:54+00:00,298.481
2019-06-14 17:06:54+00:00,239.072
2019-06-14 17:16:54+00:00,227.869
2019-06-14 17:26:54+00:00,213.194
2019-06-14 17:36:54+00:00,198.912
2019-06-14 17:46:54+00:00,192.557
2019-06-14 17:56:54+00:00,227.429
2019-06-14 18:06:54+00:00,167.764
2019-06-14 18:16:54+00:00,175.477
2019-06-14 18:26:54+00:00,24.095
2019-06-14 18:36:54+00:00,158.45
2019-06-14 18:46:54+00:00,155.803
2019-06-14 18:56:54+00:00,166.919
2019-06-14 19:06:54+00:00,215.614
2019-06-14 19:16:54+00:00,313.858
2019-06-14 19:26:54+00:00,260.784
2019-06-14 19:36:54+00:00,238.655
2019-06-14 19:46:54+00:00,272.981
2019-06-14 19:56:54+00:00,288.99
2019-06-14 20:06:54+00:00,304.243
2019-06-14 20:16:54+00:00,306.422
2019-06-14 20:26:54+00:00,311.711
2019-06-14 20:36:54+00:00,327.978
2019-06-14 20:46:54+00:00,344.873
2019-06-14 20:56:54+00:00,312.325
2019-06-14 21:06:54+00:00,308.823
2019-06-14 21:16:54+00:00,307.494
2019-06-14 21:26:54+00:00,308.253
2019-06-14 21:36:54+00:00,299.834
2019-06-14 21:46:54+00:00,307.511
2019-06-14 21:56:54+00:00,301.802
2019-06-14 22:06:54+00:00,314.875
2019-06-14 22:16:54+00:00,325.62
2019-06-14 22:26:54+00:00,336.845
2019-06-14 22:36:54+00:00,323.405
2019-06-14 22:46:54+00:00,307.03
2019-06-14 22:56:54+00:00,323.206
2019-06-14 23:06:54+00:00,327.912
2019-06-14 23:16:54+00:00,325.744
2019-06-14 23:26:54+00:00,327.892
2019-06-14 23:36:54+00:00,333.011
2019-06-14 23:46:54+00:00,325.052
2019-06-14 23:56:54+00:00,322.267
2019-06-15 00:06:54+00:00,310.14
2019-06-15 00:16:54+00:00,310.136
2019-06-15 00:26:54+00:00,314.427
2019-06-15 00:36:54+00:00,305.741
2019-06-15 00:46:54+00:00,304.812
2019-06-15 00:56:54+00:00,302.087
2019-06-15 01:06:54+00:00,307.201
2019-06-15 01:16:54+00:00,307.35
2019-06-15 01:26:54+00:00,319.948
2019-06-15 01:36:54+00:00,312.496
2019-06-15 01:46:54+00:00,304.017
2019-06-15 01:56:54+00:00,306.867
2019-06-15 02:06:54+00:00,306.579
2019-06-15 02:16:54+00:00,311.354
2019-06-15 02:26:54+00:00,304.014
2019-06-15 02:36:54+00:00,305.948
2019-06-15 02:46:54+00:00,295.365
2019-06-15 02:56:54+00:00,294.561
2019-06-15 03:06:54+00:00,301.224
2019-06-15 03:16:54+00:00,298.363
2019-06-15 03:26:54+00:00,303.261
2019-06-15 03:36:54+00:00,306.683
2019-06-15 03:46:54+00:00,318.144
2019-06-15 03:56:54+00:00,314.176
2019-06-15 04:06:54+00:00,313.061
2019-06-15 04:16:54+00:00,309.121
2019-06-15 04:26:54+00:00,323.153
2019-06-15 04:36:54+00:00,324.747
2019-06-15 04:46:54+00:00,334.1
2019-06-15 04:56:54+00:00,326.653
2019-06-15 05:06:54+00:00,318.767
2019-06-15 05:16:54+00:00,306.641
2019-06-15 05:26:54+00:00,327.295
2019-06-15 05:36:54+00:00,328.709
2019-06-15 05:46:54+00:00,347.452
2019-06-15 05:56:54+00:00,319.569
2019-06-15 06:06:54+00:00,306.042
2019-06-15 06:16:54+00:00,295.075
2019-06-15 06:26:54+00:00,351.017
2019-06-15 06:36:54+00:00,260.129
2019-06-15 06:46:54+00:00,175.976
2019-06-15 06:56:54+00:00,177.347
2019-06-15 07:06:54+00:00,175.781
2019-06-15 07:16:54+00:00,202.004
2019-06-15 07:26:54+00:00,178.362
