observed_timestamp,RCM-currentspeed_m/s
2019-07-01 12:06:54+00:00,5.183
2019-07-01 12:16:54+00:00,6.256
2019-07-01 12:26:54+00:00,6.16
2019-07-01 12:36:54+00:00,6.186
2019-07-01 12:46:54+00:00,10.493
2019-07-01 12:56:54+00:00,11.991
2019-07-01 13:06:54+00:00,12.078
2019-07-01 13:16:54+00:00,10.662
2019-07-01 13:26:54+00:00,12.107
2019-07-01 13:36:54+00:00,11.714
2019-07-01 13:46:54+00:00,11.976
2019-07-01 13:56:54+00:00,12.865
2019-07-01 14:06:54+00:00,12.171
2019-07-01 14:16:54+00:00,12.714
2019-07-01 14:26:54+00:00,13.215
2019-07-01 14:36:54+00:00,12.168
2019-07-01 14:46:54+00:00,9.687
2019-07-01 14:56:54+00:00,10.199
2019-07-01 15:06:54+00:00,12.697
2019-07-01 15:16:54+00:00,11.546
2019-07-01 15:26:54+00:00,13.199
2019-07-01 15:36:54+00:00,14.054
2019-07-01 15:46:54+00:00,13.603
2019-07-01 15:56:54+00:00,11.286
2019-07-01 16:06:54+00:00,10.391
2019-07-01 16:16:54+00:00,8.207
2019-07-01 16:26:54+00:00,5.613
2019-07-01 16:36:54+00:00,6.835
2019-07-01 16:46:54+00:00,4.283
2019-07-01 16:56:54+00:00,4.173
2019-07-01 17:06:54+00:00,2.731
2019-07-01 17:16:54+00:00,3.913
2019-07-01 17:26:54+00:00,2.67
2019-07-01 17:36:54+00:00,2.288
2019-07-01 17:46:54+00:00,1.677
2019-07-01 17:56:54+00:00,2.286
2019-07-01 18:06:54+00:00,2.968
2019-07-01 18:16:54+00:00,3.082
2019-07-01 18:26:54+00:00,1.279
2019-07-01 18:36:54+00:00,4.871
2019-07-01 18:46:54+00:00,3.87
2019-07-01 18:56:54+00:00,3.762
2019-07-01 19:06:54+00:00,6.87
2019-07-01 19:16:54+00:00,2.764
2019-07-01 19:26:54+00:00,1.628
2019-07-01 19:36:54+00:00,5.394
2019-07-01 19:46:54+00:00,7.322
2019-07-01 19:56:54+00:00,7.9
2019-07-01 20:06:54+00:00,8.609
2019-07-01 20:16:54+00:00,8.98
2019-07-01 20:26:54+00:00,6.707
2019-07-01 20:36:54+00:00,8.689
2019-07-01 20:46:54+00:00,8.446
2019-07-01 20:56:54+00:00,5.757
2019-07-01 21:06:54+00:00,6.232
2019-07-01 21:16:54+00:00,7.135
2019-07-01 21:26:54+00:00,8.306
2019-07-01 21:36:54+00:00,8.661
2019-07-01 21:46:54+00:00,9.493
2019-07-01 21:56:54+00:00,8.987
2019-07-01 22:06:54+00:00,9.301
2019-07-01 22:16:54+00:00,10.63
2019-07-01 22:26:54+00:00,10.047
2019-07-01 22:36:54+00:00,9.59
2019-07-01 22:46:54+00:00,8.677
2019-07-01 22:56:54+00:00,11.41
2019-07-01 23:06:54+00:00,13.157
2019-07-01 23:16:54+00:00,11.626
2019-07-01 23:26:54+00:00,10.893
2019-07-01 23:36:54+00:00,13.787
2019-07-01 23:46:54+00:00,13.822
2019-07-01 23:56:54+00:00,16.079
2019-07-02 00:06:54+00:00,13.435
2019-07-02 00:16:54+00:00,11.791
2019-07-02 00:26:54+00:00,12.269
2019-07-02 00:36:54+00:00,12.997
2019-07-02 00:46:54+00:00,14.009
2019-07-02 00:56:54+00:00,18.303
2019-07-02 01:06:54+00:00,12.2
2019-07-02 01:16:54+00:00,11.427
2019-07-02 01:26:54+00:00,11.462
2019-07-02 01:36:54+00:00,14.596
2019-07-02 01:46:54+00:00,15.056
2019-07-02 01:56:54+00:00,16.534
2019-07-02 02:06:54+00:00,16.334
2019-07-02 02:16:54+00:00,21.184
2019-07-02 02:26:54+00:00,18.567
2019-07-02 02:36:54+00:00,17.638
2019-07-02 02:46:54+00:00,17.451
2019-07-02 02:56:54+00:00,16.423
2019-07-02 03:06:54+00:00,14.73
2019-07-02 03:16:54+00:00,15.062
2019-07-02 03:26:54+00:00,12.406
2019-07-02 03:36:54+00:00,14.049
2019-07-02 03:46:54+00:00,11.326
2019-07-02 03:56:54+00:00,5.436
2019-07-02 04:06:54+00:00,3.542
2019-07-02 04:16:54+00:00,2.613
2019-07-02 04:26:54+00:00,0.744
2019-07-02 04:36:54+00:00,1.572
2019-07-02 04:46:54+00:00,5.328
2019-07-02 04:56:54+00:00,9.065
2019-07-02 05:06:54+00:00,5.047
2019-07-02 05:16:54+00:00,4.092
2019-07-02 05:26:54+00:00,3.485
2019-07-02 05:36:54+00:00,3.868
2019-07-02 05:46:54+00:00,1.934
2019-07-02 05:56:54+00:00,2.233
2019-07-02 06:06:54+00:00,5.844
2019-07-02 06:16:54+00:00,8.879
2019-07-02 06:26:54+00:00,6.794
2019-07-02 06:36:54+00:00,7.964
2019-07-02 06:46:54+00:00,7.628
2019-07-02 06:56:54+00:00,4.99
2019-07-02 07:06:54+00:00,7.397
2019-07-02 07:16:54+00:00,9.317
2019-07-02 07:26:54+00:00,8.38
2019-07-02 07:36:54+00:00,5.767
2019-07-02 07:46:54+00:00,3.584
2019-07-02 07:56:54+00:00,1.767
2019-07-02 08:06:54+00:00,2.51
2019-07-02 08:16:54+00:00,6.786
2019-07-02 08:26:54+00:00,5.132
2019-07-02 08:36:54+00:00,4.782
2019-07-02 08:46:54+00:00,7.296
2019-07-02 08:56:54+00:00,5.563
2019-07-02 09:06:54+00:00,5.568
2019-07-02 09:16:54+00:00,4.76
2019-07-02 09:26:54+00:00,2.901
2019-07-02 09:36:54+00:00,4.369
2019-07-02 09:46:54+00:00,4.234
2019-07-02 09:56:54+00:00,6.552
2019-07-02 10:06:54+00:00,7.356
2019-07-02 10:16:54+00:00,9.441
2019-07-02 10:26:54+00:00,9.263
2019-07-02 10:36:54+00:00,7.673
2019-07-02 10:46:54+00:00,7.842
2019-07-02 10:56:54+00:00,9.684
2019-07-02 11:06:54+00:00,11.95
2019-07-02 11:16:54+00:00,11.529
2019-07-02 11:26:54+00:00,14.272
2019-07-02 11:36:54+00:00,14.454
2019-07-02 11:46:54+00:00,14.795
2019-07-02 11:56:54+00:00,17.058
2019-07-02 12:06:54+00:00,18.258
2019-07-02 12:16:54+00:00,15.865
2019-07-02 12:26:54+00:00,18.445
2019-07-02 12:36:54+00:00,19.537
2019-07-02 12:46:54+00:00,18.659
2019-07-02 12:56:54+00:00,18.476
2019-07-02 13:06:54+00:00,18.78
2019-07-02 13:16:54+00:00,21.031
2019-07-02 13:26:54+00:00,21.919
2019-07-02 13:36:54+00:00,22.659
2019-07-02 13:46:54+00:00,23.276
2019-07-02 13:56:54+00:00,23.543
2019-07-02 14:06:54+00:00,22.222
2019-07-02 14:16:54+00:00,20.819
2019-07-02 14:26:54+00:00,20.842
2019-07-02 14:36:54+00:00,20.29
2019-07-02 14:46:54+00:00,20.979
2019-07-02 14:56:54+00:00,18.797
2019-07-02 15:06:54+00:00,15.951
2019-07-02 15:16:54+00:00,15.748
2019-07-02 15:26:54+00:00,15.125
2019-07-02 15:36:54+00:00,19.747
2019-07-02 15:46:54+00:00,22.556
2019-07-02 15:56:54+00:00,21.3
2019-07-02 16:06:54+00:00,20.907
2019-07-02 16:16:54+00:00,20.829
2019-07-02 16:26:54+00:00,16.067
2019-07-02 16:36:54+00:00,12.509
2019-07-02 16:46:54+00:00,17.073
2019-07-02 16:56:54+00:00,10.199
2019-07-02 17:06:54+00:00,8.482
2019-07-02 17:16:54+00:00,9.923
2019-07-02 17:26:54+00:00,8.034
2019-07-02 17:36:54+00:00,6.4
2019-07-02 17:46:54+00:00,6.307
2019-07-02 17:56:54+00:00,8.392
2019-07-02 18:06:54+00:00,8.473
2019-07-02 18:16:54+00:00,8.797
2019-07-02 18:26:54+00:00,10.991
2019-07-02 18:36:54+00:00,9.629
2019-07-02 18:46:54+00:00,9.819
2019-07-02 18:56:54+00:00,7.387
2019-07-02 19:06:54+00:00,7.067
2019-07-02 19:16:54+00:00,4.192
2019-07-02 19:26:54+00:00,3.13
2019-07-02 19:36:54+00:00,3.515
2019-07-02 19:46:54+00:00,5.271
2019-07-02 19:56:54+00:00,3.223
2019-07-02 20:06:54+00:00,3.166
2019-07-02 20:16:54+00:00,5.712
2019-07-02 20:26:54+00:00,1.546
2019-07-02 20:36:54+00:00,2.442
2019-07-02 20:46:54+00:00,5.616
2019-07-02 20:56:54+00:00,5.295
2019-07-02 21:06:54+00:00,4.502
2019-07-02 21:16:54+00:00,3.646
2019-07-02 21:26:54+00:00,4.099
2019-07-02 21:36:54+00:00,4.488
2019-07-02 21:46:54+00:00,5.573
2019-07-02 21:56:54+00:00,5.526
2019-07-02 22:06:54+00:00,5.162
2019-07-02 22:16:54+00:00,5.107
2019-07-02 22:26:54+00:00,6.462
2019-07-02 22:36:54+00:00,7.179
2019-07-02 22:46:54+00:00,8.985
2019-07-02 22:56:54+00:00,7.782
2019-07-02 23:06:54+00:00,8.264
2019-07-02 23:16:54+00:00,8.951
2019-07-02 23:26:54+00:00,9.073
2019-07-02 23:36:54+00:00,8.517
2019-07-02 23:46:54+00:00,9.57
2019-07-02 23:56:54+00:00,9.596
2019-07-03 00:06:54+00:00,10.314
2019-07-03 00:16:54+00:00,9.673
2019-07-03 00:26:54+00:00,10.664
2019-07-03 00:36:54+00:00,9.743
2019-07-03 00:46:54+00:00,9.234
2019-07-03 00:56:54+00:00,10.075
2019-07-03 01:06:54+00:00,4.395
2019-07-03 01:16:54+00:00,6.526
2019-07-03 01:26:54+00:00,10.351
2019-07-03 01:36:54+00:00,12.954
2019-07-03 01:46:54+00:00,10.574
2019-07-03 01:56:54+00:00,9.498
2019-07-03 02:06:54+00:00,9.214
2019-07-03 02:16:54+00:00,6.944
2019-07-03 02:26:54+00:00,5.547
2019-07-03 02:36:54+00:00,7.666
2019-07-03 02:46:54+00:00,11.267
2019-07-03 02:56:54+00:00,11.645
2019-07-03 03:06:54+00:00,14.985
2019-07-03 03:16:54+00:00,12.125
2019-07-03 03:26:54+00:00,4.066
2019-07-03 03:36:54+00:00,2.93
2019-07-03 03:46:54+00:00,0.492
2019-07-03 03:56:54+00:00,3.575
2019-07-03 04:06:54+00:00,1.627
2019-07-03 04:16:54+00:00,3.99
2019-07-03 04:26:54+00:00,8.624
2019-07-03 04:36:54+00:00,11.34
2019-07-03 04:46:54+00:00,10.066
2019-07-03 04:56:54+00:00,8.831
2019-07-03 05:06:54+00:00,7.57
2019-07-03 05:16:54+00:00,9.18
2019-07-03 05:26:54+00:00,6.817
2019-07-03 05:36:54+00:00,8.921
2019-07-03 05:46:54+00:00,9.866
2019-07-03 05:56:54+00:00,8.957
2019-07-03 06:06:54+00:00,7.411
2019-07-03 06:16:54+00:00,9.437
2019-07-03 06:26:54+00:00,10.366
2019-07-03 06:36:54+00:00,8.939
2019-07-03 06:46:54+00:00,9.085
2019-07-03 06:56:54+00:00,8.959
2019-07-03 07:06:54+00:00,9.149
2019-07-03 07:16:54+00:00,9.858
2019-07-03 07:26:54+00:00,9.664
2019-07-03 07:36:54+00:00,4.603
2019-07-03 07:46:54+00:00,1.729
2019-07-03 07:56:54+00:00,1.081
2019-07-03 08:06:54+00:00,3.812
2019-07-03 08:16:54+00:00,2.576
2019-07-03 08:26:54+00:00,1.863
2019-07-03 08:36:54+00:00,4.253
2019-07-03 08:46:54+00:00,7.014
2019-07-03 08:56:54+00:00,5.776
2019-07-03 09:06:54+00:00,7.857
2019-07-03 09:16:54+00:00,6.854
2019-07-03 09:26:54+00:00,7.14
2019-07-03 09:36:54+00:00,7.26
2019-07-03 09:46:54+00:00,4.627
2019-07-03 09:56:54+00:00,4.688
2019-07-03 10:06:54+00:00,7.658
2019-07-03 10:16:54+00:00,8.55
2019-07-03 10:26:54+00:00,10.055
2019-07-03 10:36:54+00:00,9.815
2019-07-03 10:46:54+00:00,11.192
2019-07-03 10:56:54+00:00,11.053
2019-07-03 11:06:54+00:00,9.595
2019-07-03 11:16:54+00:00,7.078
2019-07-03 11:26:54+00:00,8.895
2019-07-03 11:36:54+00:00,6.922
2019-07-03 11:46:54+00:00,9.143
2019-07-03 11:56:54+00:00,8.375
2019-07-03 12:06:54+00:00,9.397
2019-07-03 12:16:54+00:00,10.048
2019-07-03 12:26:54+00:00,10.433
2019-07-03 12:36:54+00:00,12.547
2019-07-03 12:46:54+00:00,16.681
2019-07-03 12:56:54+00:00,18.293
2019-07-03 13:06:54+00:00,18.058
2019-07-03 13:16:54+00:00,16.439
2019-07-03 13:26:54+00:00,16.857
2019-07-03 13:36:54+00:00,20.024
2019-07-03 13:46:54+00:00,20.422
2019-07-03 13:56:54+00:00,16.752
2019-07-03 14:06:54+00:00,15.263
2019-07-03 14:16:54+00:00,14.751
2019-07-03 14:26:54+00:00,18.831
2019-07-03 14:36:54+00:00,13.749
2019-07-03 14:46:54+00:00,15.043
2019-07-03 14:56:54+00:00,15.469
2019-07-03 15:06:54+00:00,11.305
2019-07-03 15:16:54+00:00,11.439
2019-07-03 15:26:54+00:00,10.665
2019-07-03 15:36:54+00:00,7.555
2019-07-03 15:46:54+00:00,15.718
2019-07-03 15:56:54+00:00,17.867
2019-07-03 16:06:54+00:00,18.221
2019-07-03 16:16:54+00:00,17.794
2019-07-03 16:26:54+00:00,16.364
2019-07-03 16:36:54+00:00,10.765
2019-07-03 16:46:54+00:00,8.297
2019-07-03 16:56:54+00:00,4.554
2019-07-03 17:06:54+00:00,1.538
2019-07-03 17:16:54+00:00,3.406
2019-07-03 17:26:54+00:00,3.447
2019-07-03 17:36:54+00:00,0.705
2019-07-03 17:46:54+00:00,1.214
2019-07-03 17:56:54+00:00,1.561
2019-07-03 18:06:54+00:00,1.181
2019-07-03 18:16:54+00:00,1.26
2019-07-03 18:26:54+00:00,1.128
2019-07-03 18:36:54+00:00,2.852
2019-07-03 18:46:54+00:00,3.401
2019-07-03 18:56:54+00:00,5.303
2019-07-03 19:06:54+00:00,4.27
2019-07-03 19:16:54+00:00,7.048
2019-07-03 19:26:54+00:00,9.457
2019-07-03 19:36:54+00:00,6.486
2019-07-03 19:46:54+00:00,7.638
2019-07-03 19:56:54+00:00,9.31
2019-07-03 20:06:54+00:00,9.795
2019-07-03 20:16:54+00:00,7.666
2019-07-03 20:26:54+00:00,5.809
2019-07-03 20:36:54+00:00,4.314
2019-07-03 20:46:54+00:00,1.808
2019-07-03 20:56:54+00:00,0.624
2019-07-03 21:06:54+00:00,2.318
2019-07-03 21:16:54+00:00,2.411
2019-07-03 21:26:54+00:00,3.267
2019-07-03 21:36:54+00:00,2.112
2019-07-03 21:46:54+00:00,4.544
2019-07-03 21:56:54+00:00,4.644
2019-07-03 22:06:54+00:00,5.137
2019-07-03 22:16:54+00:00,5.514
2019-07-03 22:26:54+00:00,3.533
2019-07-03 22:36:54+00:00,5.075
2019-07-03 22:46:54+00:00,5.642
2019-07-03 22:56:54+00:00,5.504
2019-07-03 23:06:54+00:00,5.373
2019-07-03 23:16:54+00:00,7.298
2019-07-03 23:26:54+00:00,7.608
2019-07-03 23:36:54+00:00,8.764
2019-07-03 23:46:54+00:00,8.825
2019-07-03 23:56:54+00:00,9.526
2019-07-04 00:06:54+00:00,10.452
2019-07-04 00:16:54+00:00,12.665
2019-07-04 00:26:54+00:00,12.06
2019-07-04 00:36:54+00:00,11.429
2019-07-04 00:46:54+00:00,14.036
2019-07-04 00:56:54+00:00,20.722
2019-07-04 01:06:54+00:00,20.437
2019-07-04 01:16:54+00:00,20.131
2019-07-04 01:26:54+00:00,21.415
2019-07-04 01:36:54+00:00,20.846
2019-07-04 01:46:54+00:00,22.144
2019-07-04 01:56:54+00:00,22.543
2019-07-04 02:06:54+00:00,23.044
2019-07-04 02:16:54+00:00,22.09
2019-07-04 02:26:54+00:00,21.803
2019-07-04 02:36:54+00:00,22.167
2019-07-04 02:46:54+00:00,18.179
2019-07-04 02:56:54+00:00,15.868
2019-07-04 03:06:54+00:00,16.686
2019-07-04 03:16:54+00:00,9.219
2019-07-04 03:26:54+00:00,6.269
2019-07-04 03:36:54+00:00,4.133
2019-07-04 03:46:54+00:00,1.259
2019-07-04 03:56:54+00:00,2.465
2019-07-04 04:06:54+00:00,0.911
2019-07-04 04:16:54+00:00,3.053
2019-07-04 04:26:54+00:00,4.942
2019-07-04 04:36:54+00:00,0.844
2019-07-04 04:46:54+00:00,1.864
2019-07-04 04:56:54+00:00,5.419
2019-07-04 05:06:54+00:00,2.584
2019-07-04 05:16:54+00:00,4.785
2019-07-04 05:26:54+00:00,2.292
2019-07-04 05:36:54+00:00,2.595
2019-07-04 05:46:54+00:00,5.875
2019-07-04 05:56:54+00:00,9.233
2019-07-04 06:06:54+00:00,13.619
2019-07-04 06:16:54+00:00,10.112
2019-07-04 06:26:54+00:00,9.973
2019-07-04 06:36:54+00:00,7.377
2019-07-04 06:46:54+00:00,7.184
2019-07-04 06:56:54+00:00,5.223
2019-07-04 07:06:54+00:00,5.988
2019-07-04 07:16:54+00:00,4.857
2019-07-04 07:26:54+00:00,6.178
2019-07-04 07:36:54+00:00,5.413
2019-07-04 07:46:54+00:00,4.462
2019-07-04 07:56:54+00:00,4.353
2019-07-04 08:06:54+00:00,3.51
2019-07-04 08:16:54+00:00,3.833
2019-07-04 08:26:54+00:00,4.589
2019-07-04 08:36:54+00:00,3.598
2019-07-04 08:46:54+00:00,3.621
2019-07-04 08:56:54+00:00,5.587
2019-07-04 09:06:54+00:00,4.037
2019-07-04 09:16:54+00:00,1.123
2019-07-04 09:26:54+00:00,1.055
2019-07-04 09:36:54+00:00,1.506
2019-07-04 09:46:54+00:00,1.603
2019-07-04 09:56:54+00:00,1.9
2019-07-04 10:06:54+00:00,1.164
2019-07-04 10:16:54+00:00,1.014
2019-07-04 10:26:54+00:00,2.278
2019-07-04 10:36:54+00:00,3.721
2019-07-04 10:46:54+00:00,4.24
2019-07-04 10:56:54+00:00,5.156
2019-07-04 11:06:54+00:00,6.957
2019-07-04 11:16:54+00:00,5.549
2019-07-04 11:26:54+00:00,8.211
2019-07-04 11:36:54+00:00,9.578
2019-07-04 11:46:54+00:00,8.831
2019-07-04 11:56:54+00:00,8.943
2019-07-04 12:06:54+00:00,8.675
2019-07-04 12:16:54+00:00,9.2
2019-07-04 12:26:54+00:00,9.609
2019-07-04 12:36:54+00:00,9.322
2019-07-04 12:46:54+00:00,7.271
2019-07-04 12:56:54+00:00,6.85
2019-07-04 13:06:54+00:00,6.497
2019-07-04 13:16:54+00:00,5.073
2019-07-04 13:26:54+00:00,6.213
2019-07-04 13:36:54+00:00,3.382
2019-07-04 13:46:54+00:00,3.051
2019-07-04 13:56:54+00:00,3.965
2019-07-04 14:06:54+00:00,5.399
2019-07-04 14:16:54+00:00,9.85
2019-07-04 14:26:54+00:00,10.414
2019-07-04 14:36:54+00:00,18.188
2019-07-04 14:46:54+00:00,24.609
2019-07-04 14:56:54+00:00,25.034
2019-07-04 15:06:54+00:00,21.443
2019-07-04 15:16:54+00:00,23.157
2019-07-04 15:26:54+00:00,23.285
2019-07-04 15:36:54+00:00,22.367
2019-07-04 15:46:54+00:00,24.035
2019-07-04 15:56:54+00:00,22.797
2019-07-04 16:06:54+00:00,14.3
2019-07-04 16:16:54+00:00,9.075
2019-07-04 16:26:54+00:00,8.63
2019-07-04 16:36:54+00:00,10.391
2019-07-04 16:46:54+00:00,9.61
2019-07-04 16:56:54+00:00,7.588
2019-07-04 17:06:54+00:00,4.964
2019-07-04 17:16:54+00:00,3.094
2019-07-04 17:26:54+00:00,2.549
2019-07-04 17:36:54+00:00,2.021
2019-07-04 17:46:54+00:00,6.359
2019-07-04 17:56:54+00:00,7.757
2019-07-04 18:06:54+00:00,6.762
2019-07-04 18:16:54+00:00,11.424
2019-07-04 18:26:54+00:00,13.903
2019-07-04 18:36:54+00:00,10.24
2019-07-04 18:46:54+00:00,9.687
2019-07-04 18:56:54+00:00,8.311
2019-07-04 19:06:54+00:00,8.486
2019-07-04 19:16:54+00:00,9.603
2019-07-04 19:26:54+00:00,8.717
2019-07-04 19:36:54+00:00,9.664
2019-07-04 19:46:54+00:00,7.584
2019-07-04 19:56:54+00:00,10.467
2019-07-04 20:06:54+00:00,10.845
2019-07-04 20:16:54+00:00,7.447
2019-07-04 20:26:54+00:00,6.242
2019-07-04 20:36:54+00:00,5.79
2019-07-04 20:46:54+00:00,8.787
2019-07-04 20:56:54+00:00,9.919
2019-07-04 21:06:54+00:00,9.839
2019-07-04 21:16:54+00:00,9.143
2019-07-04 21:26:54+00:00,7.089
2019-07-04 21:36:54+00:00,7.158
2019-07-04 21:46:54+00:00,7.812
2019-07-04 21:56:54+00:00,6.974
2019-07-04 22:06:54+00:00,9.372
2019-07-04 22:16:54+00:00,10.243
2019-07-04 22:26:54+00:00,14.355
2019-07-04 22:36:54+00:00,13.268
2019-07-04 22:46:54+00:00,11.042
2019-07-04 22:56:54+00:00,13.408
2019-07-04 23:06:54+00:00,11.059
2019-07-04 23:16:54+00:00,12.493
2019-07-04 23:26:54+00:00,11.257
2019-07-04 23:36:54+00:00,11.362
2019-07-04 23:46:54+00:00,10.894
2019-07-04 23:56:54+00:00,12.716
2019-07-05 00:06:54+00:00,11.639
2019-07-05 00:16:54+00:00,11.195
2019-07-05 00:26:54+00:00,11.437
2019-07-05 00:36:54+00:00,12.209
2019-07-05 00:46:54+00:00,13.82
2019-07-05 00:56:54+00:00,13.268
2019-07-05 01:06:54+00:00,15.129
2019-07-05 01:16:54+00:00,15.264
2019-07-05 01:26:54+00:00,13.188
2019-07-05 01:36:54+00:00,13.381
2019-07-05 01:46:54+00:00,12.396
2019-07-05 01:56:54+00:00,14.431
2019-07-05 02:06:54+00:00,15.498
2019-07-05 02:16:54+00:00,17.436
2019-07-05 02:26:54+00:00,22.395
2019-07-05 02:36:54+00:00,23.034
2019-07-05 02:46:54+00:00,25.095
2019-07-05 02:56:54+00:00,23.961
2019-07-05 03:06:54+00:00,22.368
2019-07-05 03:16:54+00:00,19.267
2019-07-05 03:26:54+00:00,21.071
2019-07-05 03:36:54+00:00,18.311
2019-07-05 03:46:54+00:00,18.726
2019-07-05 03:56:54+00:00,23.388
2019-07-05 04:06:54+00:00,24.131
2019-07-05 04:16:54+00:00,27.162
2019-07-05 04:26:54+00:00,26.642
2019-07-05 04:36:54+00:00,26.226
2019-07-05 04:46:54+00:00,23.671
2019-07-05 04:56:54+00:00,23.535
2019-07-05 05:06:54+00:00,22.55
2019-07-05 05:16:54+00:00,21.191
2019-07-05 05:26:54+00:00,21.501
2019-07-05 05:36:54+00:00,21.524
2019-07-05 05:46:54+00:00,19.652
2019-07-05 05:56:54+00:00,13.815
2019-07-05 06:06:54+00:00,11.03
2019-07-05 06:16:54+00:00,7.397
2019-07-05 06:26:54+00:00,8.065
2019-07-05 06:36:54+00:00,7.457
2019-07-05 06:46:54+00:00,8.845
2019-07-05 06:56:54+00:00,13.984
2019-07-05 07:06:54+00:00,10.86
2019-07-05 07:16:54+00:00,10.575
2019-07-05 07:26:54+00:00,9.504
2019-07-05 07:36:54+00:00,8.118
2019-07-05 07:46:54+00:00,7.187
2019-07-05 07:56:54+00:00,8.788
2019-07-05 08:06:54+00:00,8.28
2019-07-05 08:16:54+00:00,4.751
2019-07-05 08:26:54+00:00,5.415
2019-07-05 08:36:54+00:00,5.721
2019-07-05 08:46:54+00:00,1.883
2019-07-05 08:56:54+00:00,5.416
2019-07-05 09:06:54+00:00,2.752
2019-07-05 09:16:54+00:00,6.57
2019-07-05 09:26:54+00:00,5.7
2019-07-05 09:36:54+00:00,6.302
2019-07-05 09:46:54+00:00,4.638
2019-07-05 09:56:54+00:00,6.976
2019-07-05 10:06:54+00:00,3.456
2019-07-05 10:16:54+00:00,6.361
2019-07-05 10:26:54+00:00,4.517
2019-07-05 10:36:54+00:00,4.334
2019-07-05 10:46:54+00:00,2.543
2019-07-05 10:56:54+00:00,2.674
2019-07-05 11:06:54+00:00,2.922
2019-07-05 11:16:54+00:00,1.146
2019-07-05 11:26:54+00:00,2.415
2019-07-05 11:36:54+00:00,2.371
2019-07-05 11:46:54+00:00,3.245
2019-07-05 11:56:54+00:00,4.493
2019-07-05 12:06:54+00:00,6.184
2019-07-05 12:16:54+00:00,3.965
2019-07-05 12:26:54+00:00,4.629
2019-07-05 12:36:54+00:00,2.9
2019-07-05 12:46:54+00:00,2.869
2019-07-05 12:56:54+00:00,3.06
2019-07-05 13:06:54+00:00,2.186
2019-07-05 13:16:54+00:00,3.565
2019-07-05 13:26:54+00:00,6.126
2019-07-05 13:36:54+00:00,7.062
2019-07-05 13:46:54+00:00,7.576
2019-07-05 13:56:54+00:00,9.431
2019-07-05 14:06:54+00:00,11.515
2019-07-05 14:16:54+00:00,11.769
2019-07-05 14:26:54+00:00,12.707
2019-07-05 14:36:54+00:00,13.589
2019-07-05 14:46:54+00:00,16.896
2019-07-05 14:56:54+00:00,20.309
2019-07-05 15:06:54+00:00,18.893
2019-07-05 15:16:54+00:00,21.995
2019-07-05 15:26:54+00:00,22.957
2019-07-05 15:36:54+00:00,23.269
2019-07-05 15:46:54+00:00,25.073
2019-07-05 15:56:54+00:00,26.35
2019-07-05 16:06:54+00:00,26.72
2019-07-05 16:16:54+00:00,27.377
2019-07-05 16:26:54+00:00,27.789
2019-07-05 16:36:54+00:00,27.755
2019-07-05 16:46:54+00:00,24.927
2019-07-05 16:56:54+00:00,23.72
2019-07-05 17:06:54+00:00,23.571
2019-07-05 17:16:54+00:00,22.835
2019-07-05 17:26:54+00:00,22.284
2019-07-05 17:36:54+00:00,18.731
2019-07-05 17:46:54+00:00,11.542
2019-07-05 17:56:54+00:00,12.122
2019-07-05 18:06:54+00:00,16.681
2019-07-05 18:16:54+00:00,10.906
2019-07-05 18:26:54+00:00,9.882
2019-07-05 18:36:54+00:00,13.853
2019-07-05 18:46:54+00:00,5.883
2019-07-05 18:56:54+00:00,4.496
2019-07-05 19:06:54+00:00,4.913
2019-07-05 19:16:54+00:00,4.963
2019-07-05 19:26:54+00:00,3.465
2019-07-05 19:36:54+00:00,4.102
2019-07-05 19:46:54+00:00,2.216
2019-07-05 19:56:54+00:00,4.39
2019-07-05 20:06:54+00:00,6.986
2019-07-05 20:16:54+00:00,4.118
2019-07-05 20:26:54+00:00,4.82
2019-07-05 20:36:54+00:00,3.163
2019-07-05 20:46:54+00:00,3.13
2019-07-05 20:56:54+00:00,6.558
2019-07-05 21:06:54+00:00,8.283
2019-07-05 21:16:54+00:00,7.81
2019-07-05 21:26:54+00:00,7.142
2019-07-05 21:36:54+00:00,8.273
2019-07-05 21:46:54+00:00,9.175
2019-07-05 21:56:54+00:00,9.083
2019-07-05 22:06:54+00:00,7.757
2019-07-05 22:16:54+00:00,2.601
2019-07-05 22:26:54+00:00,4.505
2019-07-05 22:36:54+00:00,4.343
2019-07-05 22:46:54+00:00,3.991
2019-07-05 22:56:54+00:00,5.35
2019-07-05 23:06:54+00:00,3.667
2019-07-05 23:16:54+00:00,5.177
2019-07-05 23:26:54+00:00,5.069
2019-07-05 23:36:54+00:00,5.199
2019-07-05 23:46:54+00:00,5.219
2019-07-05 23:56:54+00:00,6.869
2019-07-06 00:06:54+00:00,7.74
2019-07-06 00:16:54+00:00,7.726
2019-07-06 00:26:54+00:00,9.948
2019-07-06 00:36:54+00:00,8.444
2019-07-06 00:46:54+00:00,6.7
2019-07-06 00:56:54+00:00,9.045
2019-07-06 01:06:54+00:00,8.289
2019-07-06 01:16:54+00:00,6.985
2019-07-06 01:26:54+00:00,5.402
2019-07-06 01:36:54+00:00,5.181
2019-07-06 01:46:54+00:00,5.37
2019-07-06 01:56:54+00:00,5.606
2019-07-06 02:06:54+00:00,7.511
2019-07-06 02:16:54+00:00,9.264
2019-07-06 02:26:54+00:00,10.04
2019-07-06 02:36:54+00:00,10.591
2019-07-06 02:46:54+00:00,16.084
