timestamp,surfaceTemperatureCelsius,downwardSolarRadiationWsqm,diffuseHorizontalRadiationWsqm,windSpeedKph,windDirectionDegrees,cloudCoveragePercent,precipitationPreviousHourMillimeters
2019-05-15 00:00:00+00:00,1.6,0.0,0.0,3.7,94,11,0.0
2019-05-15 01:00:00+00:00,-0.4,0.0,0.0,2.0,139,7,0.0
2019-05-15 02:00:00+00:00,-0.4,13.0,12.0,2.5,172,6,0.0
2019-05-15 03:00:00+00:00,0.9,64.0,28.0,2.8,194,9,0.0
2019-05-15 04:00:00+00:00,3.0,151.0,58.0,2.6,194,12,0.0
2019-05-15 05:00:00+00:00,3.8,255.0,86.0,2.6,196,9,0.0
2019-05-15 06:00:00+00:00,4.3,366.0,98.0,2.8,195,14,0.0
2019-05-15 07:00:00+00:00,4.5,471.0,110.0,3.8,216,12,0.0
2019-05-15 08:00:00+00:00,4.8,501.0,115.0,3.8,197,36,0.0
2019-05-15 09:00:00+00:00,5.2,514.0,194.0,5.3,196,59,0.0
2019-05-15 10:00:00+00:00,5.5,490.0,275.0,5.1,200,89,0.0
2019-05-15 11:00:00+00:00,5.9,444.0,335.0,5.5,203,91,0.0
2019-05-15 12:00:00+00:00,6.2,408.0,300.0,6.3,208,95,0.0
2019-05-15 13:00:00+00:00,6.0,371.0,294.0,9.4,238,96,0.0
2019-05-15 14:00:00+00:00,5.8,151.0,150.0,7.6,219,99,0.0254
2019-05-15 15:00:00+00:00,5.7,114.0,114.0,6.9,196,100,0.0254
2019-05-15 16:00:00+00:00,5.8,92.0,92.0,9.4,189,98,0.0254
2019-05-15 17:00:00+00:00,5.8,68.0,68.0,12.0,188,100,0.0254
2019-05-15 18:00:00+00:00,5.9,40.0,40.0,14.9,191,99,0.0254
2019-05-15 19:00:00+00:00,5.7,17.0,17.0,17.2,191,100,0.0254
2019-05-15 20:00:00+00:00,5.8,4.0,3.0,19.3,194,100,0.23
2019-05-15 21:00:00+00:00,5.8,0.0,0.0,20.8,198,100,0.31
2019-05-15 22:00:00+00:00,5.8,0.0,0.0,22.0,203,100,0.45
2019-05-15 23:00:00+00:00,5.9,0.0,0.0,22.8,209,100,0.59
2019-05-16 00:00:00+00:00,5.9,0.0,0.0,22.7,213,100,0.49
2019-05-16 01:00:00+00:00,5.4,0.0,0.0,20.2,221,100,0.58
2019-05-16 02:00:00+00:00,5.4,1.0,1.0,18.5,224,100,0.56
2019-05-16 03:00:00+00:00,5.5,4.0,4.0,16.7,224,100,0.47
2019-05-16 04:00:00+00:00,5.5,11.0,10.0,15.6,223,100,0.48
2019-05-16 05:00:00+00:00,5.6,20.0,20.0,14.8,221,100,0.3
2019-05-16 06:00:00+00:00,5.7,34.0,33.0,14.3,220,99,0.28
2019-05-16 07:00:00+00:00,5.3,54.0,54.0,13.5,226,100,0.2
2019-05-16 08:00:00+00:00,5.4,71.0,71.0,12.7,221,98,0.17
2019-05-16 09:00:00+00:00,5.6,103.0,103.0,12.5,214,99,0.0254
2019-05-16 10:00:00+00:00,5.9,176.0,174.0,11.8,213,94,0.0254
2019-05-16 11:00:00+00:00,6.2,274.0,267.0,10.8,213,92,0.0254
2019-05-16 12:00:00+00:00,6.6,367.0,304.0,9.4,217,85,0.0
2019-05-16 13:00:00+00:00,6.0,366.0,308.0,10.0,223,88,0.0
2019-05-16 14:00:00+00:00,6.2,294.0,279.0,9.3,227,89,0.0
2019-05-16 15:00:00+00:00,6.3,233.0,224.0,8.1,231,92,0.0254
2019-05-16 16:00:00+00:00,6.4,173.0,168.0,6.8,230,96,0.0
2019-05-16 17:00:00+00:00,6.4,118.0,117.0,5.3,227,92,0.0
2019-05-16 18:00:00+00:00,6.5,86.0,86.0,4.1,214,94,0.0
2019-05-16 19:00:00+00:00,6.1,65.0,59.0,3.4,201,67,0.0
2019-05-16 20:00:00+00:00,5.5,20.0,20.0,3.5,182,47,0.0
2019-05-16 21:00:00+00:00,5.1,0.0,0.0,3.9,179,42,0.0254
2019-05-16 22:00:00+00:00,4.9,0.0,0.0,3.6,185,46,0.0
2019-05-16 23:00:00+00:00,4.9,0.0,0.0,3.4,184,53,0.0
2019-05-17 00:00:00+00:00,4.8,0.0,0.0,3.1,170,60,0.0
2019-05-17 01:00:00+00:00,4.1,0.0,0.0,3.2,89,52,0.0
2019-05-17 02:00:00+00:00,4.2,15.0,15.0,4.5,97,47,0.0
2019-05-17 03:00:00+00:00,4.5,57.0,29.0,5.4,107,71,0.0
2019-05-17 04:00:00+00:00,4.9,134.0,43.0,6.0,110,61,0.0
2019-05-17 05:00:00+00:00,5.3,236.0,61.0,6.6,108,52,0.0
2019-05-17 06:00:00+00:00,5.8,345.0,74.0,6.3,97,34,0.0
2019-05-17 07:00:00+00:00,6.4,466.0,90.0,6.1,76,21,0.0
2019-05-17 08:00:00+00:00,7.0,558.0,88.0,7.0,57,10,0.0
2019-05-17 09:00:00+00:00,7.7,619.0,80.0,8.0,40,13,0.0
2019-05-17 10:00:00+00:00,8.4,670.0,81.0,9.5,27,7,0.0
2019-05-17 11:00:00+00:00,9.0,690.0,80.0,11.0,19,8,0.0
2019-05-17 12:00:00+00:00,9.4,676.0,102.0,12.4,12,8,0.0
2019-05-17 13:00:00+00:00,9.5,634.0,106.0,14.7,16,7,0.0
2019-05-17 14:00:00+00:00,9.7,569.0,104.0,13.3,17,6,0.0
2019-05-17 15:00:00+00:00,9.8,484.0,98.0,12.6,18,7,0.0
2019-05-17 16:00:00+00:00,9.8,386.0,90.0,13.1,21,7,0.0
2019-05-17 17:00:00+00:00,9.6,281.0,87.0,13.4,24,15,0.0
2019-05-17 18:00:00+00:00,9.1,184.0,72.0,13.0,29,8,0.0
2019-05-17 19:00:00+00:00,9.1,97.0,56.0,12.6,26,5,0.0
2019-05-17 20:00:00+00:00,8.3,31.0,31.0,11.5,34,2,0.0
2019-05-17 21:00:00+00:00,7.7,0.0,0.0,10.1,42,1,0.0
2019-05-17 22:00:00+00:00,7.5,0.0,0.0,9.2,48,0,0.0
2019-05-17 23:00:00+00:00,7.4,0.0,0.0,8.6,55,0,0.0
2019-05-18 00:00:00+00:00,7.3,0.0,0.0,8.3,61,2,0.0
2019-05-18 01:00:00+00:00,6.6,0.0,0.0,8.5,73,0,0.0
2019-05-18 02:00:00+00:00,6.8,18.0,18.0,8.7,75,0,0.0
2019-05-18 03:00:00+00:00,7.3,73.0,34.0,8.6,77,0,0.0
2019-05-18 04:00:00+00:00,8.1,159.0,68.0,8.2,76,0,0.0
2019-05-18 05:00:00+00:00,9.0,260.0,83.0,7.9,74,0,0.0
2019-05-18 06:00:00+00:00,9.9,367.0,91.0,7.7,68,2,0.0
2019-05-18 07:00:00+00:00,10.4,470.0,90.0,6.0,82,9,0.0
2019-05-18 08:00:00+00:00,11.1,558.0,87.0,6.9,69,16,0.0
2019-05-18 09:00:00+00:00,11.9,628.0,83.0,7.4,53,16,0.0
2019-05-18 10:00:00+00:00,12.7,671.0,81.0,8.9,39,26,0.0
2019-05-18 11:00:00+00:00,13.3,687.0,81.0,10.6,32,29,0.0
2019-05-18 12:00:00+00:00,13.8,676.0,83.0,11.9,31,39,0.0
2019-05-18 13:00:00+00:00,14.2,641.0,83.0,11.0,9,57,0.0
2019-05-18 14:00:00+00:00,14.2,583.0,81.0,14.0,13,0,0.0
2019-05-18 15:00:00+00:00,14.0,492.0,95.0,15.0,18,4,0.0
2019-05-18 16:00:00+00:00,13.8,390.0,90.0,13.7,21,20,0.0
2019-05-18 17:00:00+00:00,13.5,286.0,86.0,12.6,25,23,0.0
2019-05-18 18:00:00+00:00,13.2,187.0,73.0,11.3,28,22,0.0
2019-05-18 19:00:00+00:00,12.9,98.0,56.0,10.0,28,65,0.0
2019-05-18 20:00:00+00:00,11.9,32.0,32.0,8.8,39,77,0.0
2019-05-18 21:00:00+00:00,11.1,0.0,0.0,6.2,59,41,0.0
2019-05-18 22:00:00+00:00,10.8,0.0,0.0,5.3,70,54,0.0
2019-05-18 23:00:00+00:00,10.5,0.0,0.0,5.1,79,63,0.0
2019-05-19 00:00:00+00:00,10.2,0.0,0.0,5.2,82,72,0.0
2019-05-19 01:00:00+00:00,8.8,0.0,0.0,7.0,95,79,0.0
2019-05-19 02:00:00+00:00,8.9,20.0,19.0,7.5,109,90,0.0
2019-05-19 03:00:00+00:00,9.2,69.0,31.0,7.7,116,68,0.0
2019-05-19 04:00:00+00:00,9.9,156.0,60.0,7.9,112,47,0.0
2019-05-19 05:00:00+00:00,10.6,252.0,71.0,8.0,108,59,0.0
2019-05-19 06:00:00+00:00,11.4,349.0,73.0,7.8,104,74,0.0
2019-05-19 07:00:00+00:00,11.8,440.0,68.0,9.1,100,91,0.0
2019-05-19 08:00:00+00:00,12.6,536.0,73.0,7.3,101,86,0.0
2019-05-19 09:00:00+00:00,13.2,611.0,89.0,4.9,95,78,0.0
2019-05-19 10:00:00+00:00,13.6,626.0,152.0,3.7,68,84,0.0
2019-05-19 11:00:00+00:00,14.0,611.0,213.0,4.1,38,92,0.0
2019-05-19 12:00:00+00:00,14.2,564.0,240.0,4.7,24,98,0.0
2019-05-19 13:00:00+00:00,14.6,507.0,265.0,6.2,320,98,0.0
2019-05-19 14:00:00+00:00,14.6,454.0,245.0,7.9,323,99,0.0
2019-05-19 15:00:00+00:00,14.4,419.0,186.0,8.6,328,99,0.0
2019-05-19 16:00:00+00:00,14.3,327.0,169.0,8.8,341,86,0.0
2019-05-19 17:00:00+00:00,14.0,221.0,147.0,9.2,349,85,0.0
2019-05-19 18:00:00+00:00,13.6,114.0,102.0,8.7,349,95,0.0
2019-05-19 19:00:00+00:00,13.2,48.0,48.0,8.9,308,99,0.0
2019-05-19 20:00:00+00:00,12.4,18.0,18.0,11.8,298,99,0.0
2019-05-19 21:00:00+00:00,11.4,0.0,0.0,12.5,294,99,0.0
2019-05-19 22:00:00+00:00,10.6,0.0,0.0,9.3,289,98,0.0
2019-05-19 23:00:00+00:00,10.0,0.0,0.0,6.7,278,100,0.0
2019-05-20 00:00:00+00:00,9.6,0.0,0.0,5.3,264,100,0.0
2019-05-20 01:00:00+00:00,9.1,0.0,0.0,3.9,258,100,0.0
2019-05-20 02:00:00+00:00,9.1,13.0,12.0,4.2,276,100,0.0254
2019-05-20 03:00:00+00:00,9.1,33.0,32.0,3.0,264,100,0.0254
2019-05-20 04:00:00+00:00,9.1,65.0,62.0,2.5,246,100,0.0
2019-05-20 05:00:00+00:00,9.3,119.0,104.0,2.1,236,99,0.0
2019-05-20 06:00:00+00:00,9.6,227.0,147.0,2.6,233,82,0.0
2019-05-20 07:00:00+00:00,9.9,243.0,196.0,2.5,186,88,0.0
2019-05-20 08:00:00+00:00,10.1,222.0,209.0,2.1,213,95,0.0
2019-05-20 09:00:00+00:00,10.7,385.0,276.0,3.4,267,90,0.0
2019-05-20 10:00:00+00:00,10.9,512.0,277.0,6.6,304,68,0.0
2019-05-20 11:00:00+00:00,10.8,574.0,230.0,9.0,318,50,0.0
2019-05-20 12:00:00+00:00,10.5,581.0,197.0,9.7,330,41,0.0
2019-05-20 13:00:00+00:00,10.2,549.0,220.0,8.6,318,38,0.0
2019-05-20 14:00:00+00:00,10.3,524.0,175.0,6.2,311,40,0.0
2019-05-20 15:00:00+00:00,10.4,478.0,116.0,6.2,296,21,0.0
2019-05-20 16:00:00+00:00,10.2,384.0,107.0,6.2,296,21,0.0
2019-05-20 17:00:00+00:00,9.9,284.0,97.0,5.8,296,21,0.0
2019-05-20 18:00:00+00:00,9.4,186.0,79.0,4.9,302,31,0.0
2019-05-20 19:00:00+00:00,9.0,100.0,61.0,1.5,310,29,0.0
2019-05-20 20:00:00+00:00,8.8,37.0,33.0,1.4,347,27,0.0
2019-05-20 21:00:00+00:00,8.5,1.0,0.0,1.5,6,31,0.0
2019-05-20 22:00:00+00:00,8.4,0.0,0.0,2.1,21,34,0.0
2019-05-20 23:00:00+00:00,8.3,0.0,0.0,2.6,29,47,0.0
2019-05-21 00:00:00+00:00,8.2,0.0,0.0,3.0,32,65,0.0
2019-05-21 01:00:00+00:00,7.3,0.0,0.0,4.2,51,65,0.0
2019-05-21 02:00:00+00:00,7.6,22.0,20.0,5.2,50,81,0.0
2019-05-21 03:00:00+00:00,8.2,67.0,34.0,6.3,47,85,0.0
2019-05-21 04:00:00+00:00,9.0,144.0,49.0,7.1,48,79,0.0
2019-05-21 05:00:00+00:00,9.9,245.0,62.0,7.5,50,55,0.0
2019-05-21 06:00:00+00:00,10.5,339.0,66.0,7.7,48,53,0.0
2019-05-21 07:00:00+00:00,11.0,444.0,69.0,6.5,43,64,0.0
2019-05-21 08:00:00+00:00,11.7,541.0,75.0,7.7,29,33,0.0
2019-05-21 09:00:00+00:00,12.4,605.0,85.0,9.2,20,28,0.0
2019-05-21 10:00:00+00:00,13.0,651.0,87.0,11.2,17,31,0.0
2019-05-21 11:00:00+00:00,13.5,675.0,134.0,13.2,14,30,0.0
2019-05-21 12:00:00+00:00,13.4,578.0,232.0,13.9,15,54,0.0
2019-05-21 13:00:00+00:00,13.7,497.0,288.0,10.9,352,71,0.0
2019-05-21 14:00:00+00:00,13.2,356.0,277.0,11.4,359,67,0.0
2019-05-21 15:00:00+00:00,13.0,292.0,251.0,10.2,10,65,0.0254
2019-05-21 16:00:00+00:00,13.0,229.0,196.0,8.8,21,78,0.0
2019-05-21 17:00:00+00:00,13.0,152.0,148.0,7.8,27,93,0.0
2019-05-21 18:00:00+00:00,12.9,84.0,84.0,7.5,25,93,0.0
2019-05-21 19:00:00+00:00,13.0,41.0,41.0,7.9,17,97,0.0
2019-05-21 20:00:00+00:00,12.8,19.0,19.0,10.6,28,97,0.0
2019-05-21 21:00:00+00:00,12.6,2.0,2.0,10.5,41,96,0.0
2019-05-21 22:00:00+00:00,12.4,0.0,0.0,9.8,46,93,0.0
2019-05-21 23:00:00+00:00,12.2,0.0,0.0,9.5,50,94,0.0
2019-05-22 00:00:00+00:00,11.9,0.0,0.0,9.4,51,82,0.0
2019-05-22 01:00:00+00:00,10.5,0.0,0.0,7.2,49,57,0.0254
2019-05-22 02:00:00+00:00,10.3,23.0,20.0,8.9,50,24,0.0
2019-05-22 03:00:00+00:00,10.7,79.0,34.0,9.3,54,33,0.0
2019-05-22 04:00:00+00:00,11.4,160.0,59.0,9.4,52,49,0.0
2019-05-22 05:00:00+00:00,11.9,255.0,67.0,10.1,49,62,0.0254
2019-05-22 06:00:00+00:00,12.3,355.0,72.0,11.1,43,73,0.0
2019-05-22 07:00:00+00:00,13.3,455.0,69.0,11.3,33,86,0.0
2019-05-22 08:00:00+00:00,13.6,544.0,75.0,17.6,24,99,0.0
2019-05-22 09:00:00+00:00,13.8,613.0,79.0,21.5,24,100,0.0
2019-05-22 10:00:00+00:00,14.0,656.0,87.0,22.1,23,98,0.0
2019-05-22 11:00:00+00:00,14.2,672.0,98.0,23.2,21,81,0.0
2019-05-22 12:00:00+00:00,14.4,665.0,104.0,23.8,21,71,0.0
2019-05-22 13:00:00+00:00,14.3,633.0,104.0,24.4,13,72,0.0
2019-05-22 14:00:00+00:00,14.0,568.0,108.0,27.9,20,70,0.0
2019-05-22 15:00:00+00:00,14.0,492.0,105.0,28.2,25,58,0.0
2019-05-22 16:00:00+00:00,13.9,392.0,103.0,26.8,29,67,0.0
2019-05-22 17:00:00+00:00,13.7,284.0,111.0,25.7,34,78,0.0
2019-05-22 18:00:00+00:00,13.3,168.0,99.0,24.1,40,90,0.0
2019-05-22 19:00:00+00:00,12.8,78.0,69.0,24.0,42,95,0.0
2019-05-22 20:00:00+00:00,12.2,29.0,28.0,21.3,53,99,0.0
2019-05-22 21:00:00+00:00,11.7,3.0,3.0,19.5,63,99,0.0
2019-05-22 22:00:00+00:00,11.2,0.0,0.0,19.2,71,98,0.0
2019-05-22 23:00:00+00:00,10.8,0.0,0.0,19.3,78,99,0.0
2019-05-23 00:00:00+00:00,10.3,0.0,0.0,19.5,85,99,0.0
2019-05-23 01:00:00+00:00,8.5,1.0,1.0,20.2,79,96,0.0
2019-05-23 02:00:00+00:00,8.3,27.0,21.0,19.1,87,79,0.0
2019-05-23 03:00:00+00:00,8.2,82.0,33.0,18.5,91,81,0.0
2019-05-23 04:00:00+00:00,8.4,172.0,66.0,18.3,93,73,0.0
2019-05-23 05:00:00+00:00,8.5,277.0,84.0,18.0,94,44,0.0
2019-05-23 06:00:00+00:00,8.7,387.0,94.0,17.7,93,46,0.0
2019-05-23 07:00:00+00:00,8.7,485.0,88.0,19.8,90,97,0.0
2019-05-23 08:00:00+00:00,9.0,573.0,85.0,18.4,82,72,0.0
2019-05-23 09:00:00+00:00,9.2,632.0,77.0,17.7,78,86,0.0
2019-05-23 10:00:00+00:00,9.6,689.0,80.0,17.2,75,66,0.0
2019-05-23 11:00:00+00:00,9.9,706.0,80.0,16.7,74,49,0.0
2019-05-23 12:00:00+00:00,10.1,692.0,112.0,16.3,72,59,0.0
2019-05-23 13:00:00+00:00,9.9,650.0,119.0,16.3,78,90,0.0
2019-05-23 14:00:00+00:00,9.9,581.0,120.0,15.9,74,89,0.0
2019-05-23 15:00:00+00:00,9.8,495.0,113.0,16.0,73,88,0.0
2019-05-23 16:00:00+00:00,9.7,401.0,95.0,15.9,78,74,0.0
2019-05-23 17:00:00+00:00,9.5,302.0,90.0,15.7,83,64,0.0
2019-05-23 18:00:00+00:00,9.1,202.0,76.0,15.6,89,58,0.0
2019-05-23 19:00:00+00:00,8.1,111.0,62.0,15.2,92,100,0.0
2019-05-23 20:00:00+00:00,7.7,44.0,38.0,15.2,98,100,0.0
2019-05-23 21:00:00+00:00,7.2,5.0,5.0,15.2,97,100,0.0
2019-05-23 22:00:00+00:00,6.8,0.0,0.0,15.2,98,100,0.0
2019-05-23 23:00:00+00:00,6.5,0.0,0.0,15.3,100,100,0.0
2019-05-24 00:00:00+00:00,6.2,0.0,0.0,15.1,101,100,0.0
2019-05-24 01:00:00+00:00,5.4,3.0,2.0,14.7,89,100,0.0
2019-05-24 02:00:00+00:00,5.2,29.0,21.0,14.1,92,100,0.0
2019-05-24 03:00:00+00:00,5.5,85.0,31.0,13.4,92,100,0.0
2019-05-24 04:00:00+00:00,6.0,145.0,59.0,12.8,93,65,0.0
2019-05-24 05:00:00+00:00,6.3,205.0,98.0,12.1,93,65,0.0
2019-05-24 06:00:00+00:00,6.5,256.0,153.0,11.0,92,76,0.0
2019-05-24 07:00:00+00:00,7.0,304.0,223.0,11.3,91,81,0.0
2019-05-24 08:00:00+00:00,7.4,372.0,290.0,10.1,75,88,0.0
2019-05-24 09:00:00+00:00,7.8,439.0,266.0,10.0,62,95,0.0
2019-05-24 10:00:00+00:00,8.2,545.0,243.0,9.5,51,88,0.0
2019-05-24 11:00:00+00:00,8.6,575.0,243.0,9.5,40,85,0.0
2019-05-24 12:00:00+00:00,8.7,536.0,289.0,10.0,31,86,0.0
2019-05-24 13:00:00+00:00,8.4,448.0,307.0,11.1,24,95,0.0
2019-05-24 14:00:00+00:00,8.4,325.0,273.0,11.4,26,98,0.0
2019-05-24 15:00:00+00:00,8.3,228.0,224.0,11.1,29,98,0.0
2019-05-24 16:00:00+00:00,8.2,168.0,166.0,10.6,29,99,0.0
2019-05-24 17:00:00+00:00,8.1,115.0,115.0,10.2,29,100,0.0
2019-05-24 18:00:00+00:00,8.0,73.0,73.0,10.4,26,100,0.0
2019-05-24 19:00:00+00:00,7.6,49.0,49.0,10.7,38,100,0.0
2019-05-24 20:00:00+00:00,7.3,36.0,35.0,10.7,35,77,0.0
2019-05-24 21:00:00+00:00,6.7,7.0,6.0,10.7,32,36,0.0
2019-05-24 22:00:00+00:00,6.4,0.0,0.0,11.5,29,29,0.0
2019-05-24 23:00:00+00:00,6.4,0.0,0.0,12.3,27,40,0.0
2019-05-25 00:00:00+00:00,6.4,0.0,0.0,13.4,25,58,0.0
2019-05-25 01:00:00+00:00,6.1,4.0,3.0,16.3,23,65,0.0
2019-05-25 02:00:00+00:00,5.9,24.0,20.0,17.2,23,64,0.0
2019-05-25 03:00:00+00:00,5.8,58.0,36.0,18.0,21,77,0.0
2019-05-25 04:00:00+00:00,5.7,125.0,56.0,18.9,19,71,0.0
2019-05-25 05:00:00+00:00,5.8,241.0,64.0,19.6,17,37,0.0
2019-05-25 06:00:00+00:00,5.9,385.0,87.0,20.8,13,12,0.0
2019-05-25 07:00:00+00:00,6.2,485.0,83.0,18.8,13,11,0.0
2019-05-25 08:00:00+00:00,6.4,561.0,74.0,19.3,7,17,0.0
2019-05-25 09:00:00+00:00,6.6,612.0,75.0,20.6,1,24,0.0
2019-05-25 10:00:00+00:00,6.6,667.0,80.0,22.2,357,22,0.0
2019-05-25 11:00:00+00:00,6.6,678.0,95.0,23.5,355,25,0.0
2019-05-25 12:00:00+00:00,6.5,673.0,100.0,24.0,354,21,0.0
2019-05-25 13:00:00+00:00,6.4,636.0,143.0,22.0,350,23,0.0
2019-05-25 14:00:00+00:00,6.2,552.0,197.0,21.3,351,31,0.0
2019-05-25 15:00:00+00:00,6.0,464.0,166.0,20.5,351,38,0.0
2019-05-25 16:00:00+00:00,5.7,354.0,197.0,19.5,349,46,0.0
2019-05-25 17:00:00+00:00,5.3,242.0,161.0,19.0,348,60,0.0
2019-05-25 18:00:00+00:00,4.9,138.0,119.0,19.0,347,72,0.0
2019-05-25 19:00:00+00:00,4.5,66.0,65.0,19.0,350,89,0.0
2019-05-25 20:00:00+00:00,4.2,21.0,21.0,19.1,353,100,0.0
2019-05-25 21:00:00+00:00,3.9,3.0,3.0,18.9,357,99,0.0254
2019-05-25 22:00:00+00:00,3.7,0.0,0.0,17.5,0,100,0.0
2019-05-25 23:00:00+00:00,3.5,0.0,0.0,16.4,2,100,0.0
2019-05-26 00:00:00+00:00,3.3,0.0,0.0,15.8,4,100,0.0
2019-05-26 01:00:00+00:00,3.0,2.0,2.0,14.4,2,97,0.0
2019-05-26 02:00:00+00:00,3.0,17.0,17.0,14.2,6,97,0.0254
2019-05-26 03:00:00+00:00,2.9,44.0,41.0,13.4,10,97,0.0
2019-05-26 04:00:00+00:00,3.0,100.0,79.0,12.2,11,97,0.0
2019-05-26 05:00:00+00:00,3.0,196.0,106.0,11.3,10,90,0.0
2019-05-26 06:00:00+00:00,3.2,294.0,149.0,11.1,7,86,0.0
2019-05-26 07:00:00+00:00,3.3,361.0,193.0,12.3,355,93,0.0
2019-05-26 08:00:00+00:00,3.5,358.0,270.0,12.4,347,97,0.0
2019-05-26 09:00:00+00:00,3.6,378.0,317.0,12.6,336,99,0.0254
2019-05-26 10:00:00+00:00,3.7,420.0,351.0,12.9,326,95,0.0254
2019-05-26 11:00:00+00:00,3.9,436.0,366.0,13.5,318,98,0.0254
2019-05-26 12:00:00+00:00,4.0,428.0,363.0,13.5,311,88,0.0
2019-05-26 13:00:00+00:00,3.8,395.0,340.0,12.7,285,90,0.0254
2019-05-26 14:00:00+00:00,3.9,361.0,311.0,12.4,273,90,0.0254
2019-05-26 15:00:00+00:00,4.0,359.0,277.0,13.1,266,86,0.0
2019-05-26 16:00:00+00:00,4.0,296.0,227.0,13.0,262,88,0.0
2019-05-26 17:00:00+00:00,4.0,229.0,175.0,12.7,257,72,0.0
2019-05-26 18:00:00+00:00,3.9,153.0,121.0,11.8,249,76,0.0
2019-05-26 19:00:00+00:00,3.7,93.0,77.0,9.1,237,73,0.0
2019-05-26 20:00:00+00:00,3.9,51.0,44.0,8.7,216,34,0.0
2019-05-26 21:00:00+00:00,3.4,12.0,11.0,9.6,195,3,0.0
2019-05-26 22:00:00+00:00,3.0,0.0,0.0,12.4,191,0,0.0
2019-05-26 23:00:00+00:00,2.9,0.0,0.0,14.8,191,5,0.0
2019-05-27 00:00:00+00:00,3.1,0.0,0.0,16.2,198,42,0.0
2019-05-27 01:00:00+00:00,2.8,5.0,4.0,16.4,210,74,0.14
2019-05-27 02:00:00+00:00,2.9,18.0,18.0,15.8,217,90,0.32
2019-05-27 03:00:00+00:00,3.0,38.0,37.0,14.5,218,92,0.3
2019-05-27 04:00:00+00:00,3.2,72.0,71.0,14.5,206,92,0.18
2019-05-27 05:00:00+00:00,3.3,134.0,118.0,15.2,196,92,0.0254
2019-05-27 06:00:00+00:00,3.6,252.0,160.0,15.8,188,79,0.16
2019-05-27 07:00:00+00:00,3.7,365.0,194.0,16.3,186,68,0.0254
2019-05-27 08:00:00+00:00,4.0,314.0,250.0,16.5,188,90,0.19
2019-05-27 09:00:00+00:00,4.2,313.0,278.0,16.4,194,94,0.26
2019-05-27 10:00:00+00:00,4.4,358.0,296.0,16.5,202,95,0.23
2019-05-27 11:00:00+00:00,4.6,386.0,312.0,16.6,212,95,0.3
2019-05-27 12:00:00+00:00,4.7,372.0,309.0,16.5,222,99,0.31
2019-05-27 13:00:00+00:00,4.7,339.0,289.0,18.7,226,99,0.3
2019-05-27 14:00:00+00:00,4.9,325.0,275.0,14.9,228,98,0.29
2019-05-27 15:00:00+00:00,5.2,387.0,241.0,10.8,228,97,0.19
2019-05-27 16:00:00+00:00,5.6,360.0,169.0,9.8,220,80,0.0254
2019-05-27 17:00:00+00:00,5.7,286.0,140.0,9.7,211,54,0.0254
2019-05-27 18:00:00+00:00,5.7,198.0,90.0,11.0,207,47,0.0254
2019-05-27 19:00:00+00:00,5.6,111.0,69.0,15.6,207,57,0.16
2019-05-27 20:00:00+00:00,5.2,48.0,42.0,15.6,215,47,0.0254
2019-05-27 21:00:00+00:00,4.9,11.0,11.0,14.9,220,49,0.0
2019-05-27 22:00:00+00:00,4.8,0.0,0.0,13.8,223,58,0.0
2019-05-27 23:00:00+00:00,4.8,0.0,0.0,12.7,226,55,0.0254
2019-05-28 00:00:00+00:00,4.7,0.0,0.0,11.8,227,70,0.0254
2019-05-28 01:00:00+00:00,4.6,5.0,4.0,8.5,230,76,0.0
2019-05-28 02:00:00+00:00,4.7,26.0,19.0,5.9,231,77,0.0
2019-05-28 03:00:00+00:00,5.0,78.0,36.0,3.6,239,58,0.0
2019-05-28 04:00:00+00:00,4.9,163.0,48.0,2.9,276,55,0.0
2019-05-28 05:00:00+00:00,5.0,252.0,54.0,3.7,308,64,0.0254
2019-05-28 06:00:00+00:00,5.3,338.0,83.0,5.5,323,79,0.0
2019-05-28 07:00:00+00:00,5.5,395.0,176.0,6.3,302,85,0.0254
2019-05-28 08:00:00+00:00,5.5,311.0,245.0,7.9,315,99,0.39
2019-05-28 09:00:00+00:00,5.1,189.0,187.0,8.2,322,100,0.82
2019-05-28 10:00:00+00:00,4.8,197.0,197.0,7.9,329,97,0.63
2019-05-28 11:00:00+00:00,4.6,199.0,198.0,7.6,330,100,0.52
2019-05-28 12:00:00+00:00,4.5,225.0,223.0,7.3,325,99,0.5
2019-05-28 13:00:00+00:00,4.1,234.0,230.0,6.3,343,99,0.26
2019-05-28 14:00:00+00:00,4.1,294.0,282.0,6.1,323,97,0.18
2019-05-28 15:00:00+00:00,4.1,276.0,242.0,5.3,318,96,0.13
2019-05-28 16:00:00+00:00,4.1,255.0,217.0,4.1,319,94,0.0254
2019-05-28 17:00:00+00:00,4.1,200.0,169.0,2.4,331,83,0.0254
2019-05-28 18:00:00+00:00,4.0,161.0,128.0,1.8,29,65,0.0254
2019-05-28 19:00:00+00:00,4.1,110.0,71.0,3.7,55,51,0.0
2019-05-28 20:00:00+00:00,3.7,57.0,48.0,4.9,70,27,0.0
2019-05-28 21:00:00+00:00,3.2,15.0,14.0,5.1,80,11,0.0
2019-05-28 22:00:00+00:00,2.7,0.0,0.0,4.9,83,9,0.0
2019-05-28 23:00:00+00:00,2.6,0.0,0.0,4.2,84,1,0.0
2019-05-29 00:00:00+00:00,2.5,0.0,0.0,3.3,80,4,0.0
2019-05-29 01:00:00+00:00,3.0,8.0,8.0,3.9,59,9,0.0
